模型名称：数据导出
合约名称：PTA1309 
测试时间：2007-02-26 -- 2013-04-18
测试周期：日线
测试模式：实战模式
开仓时使用的资金比率：100%
最大开仓手数：1000
保证金比率：8%
单位：5吨/手
手续费：0圆/手
----------------------------------
  测试天数：		2243		  测试周期数：	1444
  指令总数：		1444		  平均交易周期：1
  初始资金：		2147483647		  最终权益：	2147485696
  总收益率(盈利/初始资金)：	0.00%	  盈利：	2049.00
  扣除最大盈利后收益率：	-0.00%
  扣除最大亏损后收益率：	0.00%

  可靠性(胜率)：	50.69%		  成交额：	119569856
  期望收益(平均R乘数)：	0.00R		  总手续费：	0

  总交易次数：		1444		
  盈利次数比例：	49.72%		  亏损次数比例：	49.24%
  平均利润率：		0.00%		  平均每次盈利：	1
  标准离差率：		112509.6%		  标准离差：		654.49
  多头次数：		722		  空头次数：		721
  多头盈利次数：	371		  空头盈利次数：	347

  盈利次数：		718		  亏损次数：	711
  总盈利：		307580(0.01%)	  总亏损：	-306740(-0.01%)
  平均盈利率：		428(0.00%)	  平均亏损率：	-431(-0.00%)
  最大盈利额：		4240(0.00%)	  最大亏损额：	-7590(-0.00%)
  平均盈利周期：	1		  平均亏损周期：	1
  最大盈利周期：	1		  最大亏损周期：	1
  最大连续盈利次数：	12		  最大连续亏损次数：	9
  最大连续盈利：	10200(0.00%)	  最大连续亏损：	-8880(-0.00%)

  空仓总时间：		0		  最长空仓时间：	0
  空仓时间/总时间：	0.00%


开仓时间	开仓价格	交易类型	平仓时间	平仓价格	手数	手续费	盈利	扣除手续费后盈利	总资金	平仓类型

20070226	8656	多头	20070228	8600	1	0	-280	-280	2147483392	正常
20070228	8600	空头	20070302	8700	1	0	-500	-500	2147482880	正常
20070302	8700	多头	20070305	8668	1	0	-160	-160	2147482752	正常
20070305	8668	空头	20070306	8672	1	0	-20	-20	2147482752	正常
20070306	8672	多头	20070308	8708	1	0	180	180	2147482880	正常
20070308	8708	空头	20070313	8610	1	0	490	490	2147483392	正常
20070313	8610	多头	20070314	8646	1	0	180	180	2147483520	正常
20070314	8646	空头	20070315	8670	1	0	-120	-120	2147483392	正常
20070315	8670	多头	20070316	8664	1	0	-30	-30	2147483392	正常
20070316	8664	空头	20070319	8700	1	0	-180	-180	2147483264	正常
20070319	8700	多头	20070322	8690	1	0	-50	-50	2147483264	正常
20070322	8690	空头	20070323	8778	1	0	-440	-440	2147482880	正常
20070323	8778	多头	20070326	8726	1	0	-260	-260	2147482624	正常
20070326	8726	空头	20070329	8644	1	0	410	410	2147483008	正常
20070329	8644	多头	20070330	8638	1	0	-30	-30	2147483008	正常
20070330	8638	空头	20070402	8828	1	0	-950	-950	2147482112	正常
20070402	8828	多头	20070403	8866	1	0	190	190	2147482240	正常
20070403	8866	空头	20070404	8850	1	0	80	80	2147482368	正常
20070404	8850	多头	20070405	8814	1	0	-180	-180	2147482240	正常
20070405	8814	空头	20070406	8804	1	0	50	50	2147482240	正常
20070406	8804	多头	20070409	8830	1	0	130	130	2147482368	正常
20070409	8830	空头	20070410	8810	1	0	100	100	2147482496	正常
20070410	8810	多头	20070412	8898	1	0	440	440	2147482880	正常
20070412	8898	空头	20070413	9010	1	0	-560	-560	2147482368	正常
20070413	9010	多头	20070416	9146	1	0	680	680	2147483008	正常
20070416	9146	空头	20070417	9140	1	0	30	30	2147483008	正常
20070417	9140	多头	20070418	9062	1	0	-390	-390	2147482624	正常
20070418	9062	空头	20070419	8990	1	0	360	360	2147483008	正常
20070419	8990	多头	20070420	9026	1	0	180	180	2147483136	正常
20070420	9026	空头	20070423	9096	1	0	-350	-350	2147482752	正常
20070423	9096	多头	20070425	9050	1	0	-230	-230	2147482496	正常
20070425	9050	空头	20070426	9150	1	0	-500	-500	2147481984	正常
20070426	9150	多头	20070427	9124	1	0	-130	-130	2147481856	正常
20070427	9124	空头	20070430	9130	1	0	-30	-30	2147481856	正常
20070430	9130	多头	20070508	9056	1	0	-370	-370	2147481472	正常
20070508	9056	空头	20070509	9046	1	0	50	50	2147481472	正常
20070509	9046	多头	20070510	9024	1	0	-110	-110	2147481344	正常
20070510	9024	空头	20070511	8950	1	0	370	370	2147481728	正常
20070511	8950	多头	20070514	9098	1	0	740	740	2147482496	正常
20070514	9098	空头	20070515	9104	1	0	-30	-30	2147482496	正常
20070515	9104	多头	20070516	9088	1	0	-80	-80	2147482368	正常
20070516	9088	空头	20070517	9006	1	0	410	410	2147482752	正常
20070517	9006	多头	20070518	9080	1	0	370	370	2147483136	正常
20070518	9080	空头	20070521	9060	1	0	100	100	2147483264	正常
20070521	9060	多头	20070522	9068	1	0	40	40	2147483264	正常
20070522	9068	空头	20070523	9048	1	0	100	100	2147483392	正常
20070523	9048	多头	20070524	9112	1	0	320	320	2147483648	正常
20070524	9112	空头	20070525	9128	1	0	-80	-80	2147483520	正常
20070525	9128	多头	20070528	9130	1	0	10	10	2147483520	正常
20070528	9130	空头	20070529	9076	1	0	270	270	2147483904	正常
20070529	9076	多头	20070530	9044	1	0	-160	-160	2147483648	正常
20070530	9044	空头	20070531	9030	1	0	70	70	2147483648	正常
20070531	9030	多头	20070601	8894	1	0	-680	-680	2147483008	正常
20070601	8894	空头	20070604	8798	1	0	480	480	2147483520	正常
20070604	8798	多头	20070605	8836	1	0	190	190	2147483648	正常
20070605	8836	空头	20070606	8832	1	0	20	20	2147483648	正常
20070606	8832	多头	20070607	8710	1	0	-610	-610	2147483008	正常
20070607	8710	空头	20070608	8640	1	0	350	350	2147483392	正常
20070608	8640	多头	20070611	8680	1	0	200	200	2147483648	正常
20070611	8680	空头	20070612	8654	1	0	130	130	2147483904	正常
20070612	8654	多头	20070613	8656	1	0	10	10	2147483904	正常
20070613	8656	空头	20070614	8646	1	0	50	50	2147483904	正常
20070614	8646	多头	20070615	8706	1	0	300	300	2147484160	正常
20070615	8706	空头	20070618	8744	1	0	-190	-190	2147483904	正常
20070618	8744	多头	20070619	8744	1	0	0	0	2147483904	正常
20070619	8744	空头	20070620	8652	1	0	460	460	2147484416	正常
20070620	8652	多头	20070621	8660	1	0	40	40	2147484416	正常
20070621	8660	空头	20070622	8598	1	0	310	310	2147484672	正常
20070622	8598	多头	20070625	8542	1	0	-280	-280	2147484416	正常
20070625	8542	空头	20070626	8556	1	0	-70	-70	2147484416	正常
20070626	8556	多头	20070627	8490	1	0	-330	-330	2147484160	正常
20070627	8490	空头	20070628	8408	1	0	410	410	2147484672	正常
20070628	8408	多头	20070629	8402	1	0	-30	-30	2147484672	正常
20070629	8402	空头	20070702	8444	1	0	-210	-210	2147484416	正常
20070702	8444	多头	20070703	8510	1	0	330	330	2147484672	正常
20070703	8510	空头	20070704	8520	1	0	-50	-50	2147484672	正常
20070704	8520	多头	20070705	8500	1	0	-100	-100	2147484672	正常
20070705	8500	空头	20070706	8516	1	0	-80	-80	2147484672	正常
20070706	8516	多头	20070709	8570	1	0	270	270	2147484928	正常
20070709	8570	空头	20070710	8516	1	0	270	270	2147485184	正常
20070710	8516	多头	20070711	8578	1	0	310	310	2147485440	正常
20070711	8578	空头	20070712	8606	1	0	-140	-140	2147485184	正常
20070712	8606	多头	20070713	8636	1	0	150	150	2147485440	正常
20070713	8636	空头	20070716	8708	1	0	-360	-360	2147485184	正常
20070716	8708	多头	20070717	8662	1	0	-230	-230	2147484928	正常
20070717	8662	空头	20070718	8610	1	0	260	260	2147485184	正常
20070718	8610	多头	20070719	8614	1	0	20	20	2147485184	正常
20070719	8614	空头	20070720	8678	1	0	-320	-320	2147484928	正常
20070720	8678	多头	20070723	8658	1	0	-100	-100	2147484928	正常
20070723	8658	空头	20070724	8650	1	0	40	40	2147484928	正常
20070724	8650	多头	20070725	8640	1	0	-50	-50	2147484928	正常
20070725	8640	空头	20070726	8626	1	0	70	70	2147484928	正常
20070726	8626	多头	20070727	8612	1	0	-70	-70	2147484928	正常
20070727	8612	空头	20070730	8588	1	0	120	120	2147484928	正常
20070730	8588	多头	20070731	8480	1	0	-540	-540	2147484416	正常
20070731	8480	空头	20070801	8458	1	0	110	110	2147484416	正常
20070801	8458	多头	20070802	8460	1	0	10	10	2147484416	正常
20070802	8460	空头	20070803	8464	1	0	-20	-20	2147484416	正常
20070803	8464	多头	20070806	8392	1	0	-360	-360	2147484160	正常
20070806	8392	空头	20070807	8354	1	0	190	190	2147484416	正常
20070807	8354	多头	20070808	8292	1	0	-310	-310	2147484160	正常
20070808	8292	空头	20070809	8260	1	0	160	160	2147484416	正常
20070809	8260	多头	20070810	8208	1	0	-260	-260	2147484160	正常
20070810	8208	空头	20070813	8000	1	0	1040	1040	2147485184	正常
20070813	8000	多头	20070814	8040	1	0	200	200	2147485440	正常
20070814	8040	空头	20070815	8056	1	0	-80	-80	2147485440	正常
20070815	8056	多头	20070816	8084	1	0	140	140	2147485696	正常
20070816	8084	空头	20070817	8040	1	0	220	220	2147485952	正常
20070817	8040	多头	20070820	7992	1	0	-240	-240	2147485696	正常
20070820	7992	空头	20070821	8014	1	0	-110	-110	2147485696	正常
20070821	8014	多头	20070822	7964	1	0	-250	-250	2147485440	正常
20070822	7964	空头	20070823	7922	1	0	210	210	2147485696	正常
20070823	7922	多头	20070824	7900	1	0	-110	-110	2147485696	正常
20070824	7900	空头	20070827	7896	1	0	20	20	2147485696	正常
20070827	7896	多头	20070828	7882	1	0	-70	-70	2147485696	正常
20070828	7882	空头	20070829	7846	1	0	180	180	2147485952	正常
20070829	7846	多头	20070830	7740	1	0	-530	-530	2147485440	正常
20070830	7740	空头	20070831	7822	1	0	-410	-410	2147484928	正常
20070831	7822	多头	20070903	8002	1	0	900	900	2147485952	正常
20070903	8002	空头	20070904	7880	1	0	610	610	2147486464	正常
20070904	7880	多头	20070905	7892	1	0	60	60	2147486464	正常
20070905	7892	空头	20070906	7926	1	0	-170	-170	2147486208	正常
20070906	7926	多头	20070907	7922	1	0	-20	-20	2147486208	正常
20070907	7922	空头	20070910	7914	1	0	40	40	2147486208	正常
20070910	7914	多头	20070911	7890	1	0	-120	-120	2147486208	正常
20070911	7890	空头	20070912	7802	1	0	440	440	2147486720	正常
20070912	7802	多头	20070913	7820	1	0	90	90	2147486720	正常
20070913	7820	空头	20070914	7804	1	0	80	80	2147486720	正常
20070914	7804	多头	20070919	8512	1	0	3540	3540	2147490304	正常
20070919	8512	空头	20071015	8614	1	0	-510	-510	2147489792	正常
20071015	8614	多头	20071016	8500	1	0	-570	-570	2147489280	正常
20071016	8500	空头	20071018	8510	1	0	-50	-50	2147489280	正常
20071018	8510	多头	20071019	8750	1	0	1200	1200	2147490560	正常
20071019	8750	空头	20071022	8550	1	0	1000	1000	2147491584	正常
20071022	8550	多头	20071024	8460	1	0	-450	-450	2147491072	正常
20071024	8460	空头	20071025	8484	1	0	-120	-120	2147491072	正常
20071025	8484	多头	20071026	8720	1	0	1180	1180	2147492352	正常
20071026	8720	空头	20071031	8610	1	0	550	550	2147492864	正常
20071031	8610	多头	20071105	8738	1	0	640	640	2147493376	正常
20071105	8738	空头	20071106	8788	1	0	-250	-250	2147493120	正常
20071106	8788	多头	20071107	8888	1	0	500	500	2147493632	正常
20071107	8888	空头	20071108	8660	1	0	1140	1140	2147494656	正常
20071108	8660	多头	20071109	8652	1	0	-40	-40	2147494656	正常
20071109	8652	空头	20071112	8680	1	0	-140	-140	2147494400	正常
20071112	8680	多头	20071113	8552	1	0	-640	-640	2147493888	正常
20071113	8552	空头	20071114	8570	1	0	-90	-90	2147493888	正常
20071114	8570	多头	20071115	8540	1	0	-150	-150	2147493632	正常
20071115	8540	空头	20071116	8466	1	0	370	370	2147493888	正常
20071116	8466	多头	20071119	8500	1	0	170	170	2147494144	正常
20071119	8500	空头	20071121	8550	1	0	-250	-250	2147493888	正常
20071121	8550	多头	20071122	8450	1	0	-500	-500	2147493376	正常
20071122	8450	空头	20071126	8500	1	0	-250	-250	2147493120	正常
20071126	8500	多头	20071127	8400	1	0	-500	-500	2147492608	正常
20071127	8400	空头	20071130	8200	1	0	1000	1000	2147493632	正常
20071130	8200	多头	20071203	8166	1	0	-170	-170	2147493376	正常
20071203	8166	空头	20071204	8074	1	0	460	460	2147493888	正常
20071204	8074	多头	20071205	8000	1	0	-370	-370	2147493632	正常
20071205	8000	空头	20071206	8080	1	0	-400	-400	2147493120	正常
20071206	8080	多头	20071207	8100	1	0	100	100	2147493120	正常
20071207	8100	空头	20071210	7972	1	0	640	640	2147493888	正常
20071210	7972	多头	20071211	8048	1	0	380	380	2147494144	正常
20071211	8048	空头	20071212	7922	1	0	630	630	2147494656	正常
20071212	7922	多头	20071213	8010	1	0	440	440	2147495168	正常
20071213	8010	空头	20071214	7908	1	0	510	510	2147495680	正常
20071214	7908	多头	20071218	7770	1	0	-690	-690	2147494912	正常
20071218	7770	空头	20071219	7798	1	0	-140	-140	2147494656	正常
20071219	7798	多头	20071220	7900	1	0	510	510	2147495168	正常
20071220	7900	空头	20071221	7840	1	0	300	300	2147495424	正常
20071221	7840	多头	20071224	7950	1	0	550	550	2147495936	正常
20071224	7950	空头	20071225	7750	1	0	1000	1000	2147496960	正常
20071225	7750	多头	20071226	7998	1	0	1240	1240	2147498240	正常
20071226	7998	空头	20071227	8040	1	0	-210	-210	2147497984	正常
20071227	8040	多头	20071228	7874	1	0	-830	-830	2147497216	正常
20071228	7874	空头	20080102	8050	1	0	-880	-880	2147496448	正常
20080102	8050	多头	20080103	8028	1	0	-110	-110	2147496448	正常
20080103	8028	空头	20080104	8030	1	0	-10	-10	2147496448	正常
20080104	8030	多头	20080107	8038	1	0	40	40	2147496448	正常
20080107	8038	空头	20080108	8050	1	0	-60	-60	2147496448	正常
20080108	8050	多头	20080109	8088	1	0	190	190	2147496704	正常
20080109	8088	空头	20080110	7980	1	0	540	540	2147497216	正常
20080110	7980	多头	20080111	7814	1	0	-830	-830	2147496448	正常
20080111	7814	空头	20080114	7994	1	0	-900	-900	2147495424	正常
20080114	7994	多头	20080115	7954	1	0	-200	-200	2147495168	正常
20080115	7954	空头	20080116	8030	1	0	-380	-380	2147494912	正常
20080116	8030	多头	20080122	7872	1	0	-790	-790	2147494144	正常
20080122	7872	空头	20080123	8070	1	0	-990	-990	2147493120	正常
20080123	8070	多头	20080124	8038	1	0	-160	-160	2147492864	正常
20080124	8038	空头	20080125	8050	1	0	-60	-60	2147492864	正常
20080125	8050	多头	20080128	7998	1	0	-260	-260	2147492608	正常
20080128	7998	空头	20080129	7966	1	0	160	160	2147492864	正常
20080129	7966	多头	20080130	7956	1	0	-50	-50	2147492864	正常
20080130	7956	空头	20080131	8000	1	0	-220	-220	2147492608	正常
20080131	8000	多头	20080201	8038	1	0	190	190	2147492864	正常
20080201	8038	空头	20080204	7980	1	0	290	290	2147493120	正常
20080204	7980	多头	20080205	7942	1	0	-190	-190	2147492864	正常
20080205	7942	空头	20080213	8122	1	0	-900	-900	2147491840	正常
20080213	8122	多头	20080215	8142	1	0	100	100	2147491840	正常
20080215	8142	空头	20080218	8240	1	0	-490	-490	2147491328	正常
20080218	8240	多头	20080219	8166	1	0	-370	-370	2147491072	正常
20080219	8166	空头	20080220	8090	1	0	380	380	2147491328	正常
20080220	8090	多头	20080221	8242	1	0	760	760	2147492096	正常
20080221	8242	空头	20080222	8300	1	0	-290	-290	2147491840	正常
20080222	8300	多头	20080225	8272	1	0	-140	-140	2147491584	正常
20080225	8272	空头	20080226	8308	1	0	-180	-180	2147491328	正常
20080226	8308	多头	20080227	8376	1	0	340	340	2147491584	正常
20080227	8376	空头	20080228	8590	1	0	-1070	-1070	2147490560	正常
20080228	8590	多头	20080229	8678	1	0	440	440	2147491072	正常
20080229	8678	空头	20080303	8600	1	0	390	390	2147491584	正常
20080303	8600	多头	20080304	8470	1	0	-650	-650	2147490816	正常
20080304	8470	空头	20080305	8588	1	0	-590	-590	2147490304	正常
20080305	8588	多头	20080306	8670	1	0	410	410	2147490816	正常
20080306	8670	空头	20080307	8598	1	0	360	360	2147491072	正常
20080307	8598	多头	20080310	8502	1	0	-480	-480	2147490560	正常
20080310	8502	空头	20080311	8630	1	0	-640	-640	2147489792	正常
20080311	8630	多头	20080312	8600	1	0	-150	-150	2147489536	正常
20080312	8600	空头	20080313	8640	1	0	-200	-200	2147489280	正常
20080313	8640	多头	20080314	8558	1	0	-410	-410	2147488768	正常
20080314	8558	空头	20080317	8668	1	0	-550	-550	2147488256	正常
20080317	8668	多头	20080318	8500	1	0	-840	-840	2147487488	正常
20080318	8500	空头	20080319	8564	1	0	-320	-320	2147487232	正常
20080319	8564	多头	20080320	8600	1	0	180	180	2147487488	正常
20080320	8600	空头	20080321	8600	1	0	0	0	2147487488	正常
20080321	8600	多头	20080324	8602	1	0	10	10	2147487488	正常
20080324	8602	空头	20080325	8544	1	0	290	290	2147487744	正常
20080325	8544	多头	20080326	8508	1	0	-180	-180	2147487488	正常
20080326	8508	空头	20080327	8494	1	0	70	70	2147487488	正常
20080327	8494	多头	20080328	8524	1	0	150	150	2147487744	正常
20080328	8524	空头	20080331	8498	1	0	130	130	2147488000	正常
20080331	8498	多头	20080401	8370	1	0	-640	-640	2147487232	正常
20080401	8370	空头	20080402	8356	1	0	70	70	2147487232	正常
20080402	8356	多头	20080403	8380	1	0	120	120	2147487232	正常
20080403	8380	空头	20080407	8298	1	0	410	410	2147487744	正常
20080407	8298	多头	20080408	8314	1	0	80	80	2147487744	正常
20080408	8314	空头	20080410	8310	1	0	20	20	2147487744	正常
20080410	8310	多头	20080411	8166	1	0	-720	-720	2147486976	正常
20080411	8166	空头	20080414	8124	1	0	210	210	2147487232	正常
20080414	8124	多头	20080415	8088	1	0	-180	-180	2147486976	正常
20080415	8088	空头	20080416	8064	1	0	120	120	2147486976	正常
20080416	8064	多头	20080417	8010	1	0	-270	-270	2147486720	正常
20080417	8010	空头	20080418	7998	1	0	60	60	2147486720	正常
20080418	7998	多头	20080421	7920	1	0	-390	-390	2147486208	正常
20080421	7920	空头	20080422	7848	1	0	360	360	2147486464	正常
20080422	7848	多头	20080423	7922	1	0	370	370	2147486720	正常
20080423	7922	空头	20080424	8230	1	0	-1540	-1540	2147485184	正常
20080424	8230	多头	20080425	8194	1	0	-180	-180	2147484928	正常
20080425	8194	空头	20080428	8170	1	0	120	120	2147484928	正常
20080428	8170	多头	20080429	8160	1	0	-50	-50	2147484928	正常
20080429	8160	空头	20080430	8170	1	0	-50	-50	2147484928	正常
20080430	8170	多头	20080505	8016	1	0	-770	-770	2147484160	正常
20080505	8016	空头	20080506	8110	1	0	-470	-470	2147483648	正常
20080506	8110	多头	20080507	8104	1	0	-30	-30	2147483648	正常
20080507	8104	空头	20080508	8046	1	0	290	290	2147483904	正常
20080508	8046	多头	20080509	8156	1	0	550	550	2147484416	正常
20080509	8156	空头	20080512	8204	1	0	-240	-240	2147484160	正常
20080512	8204	多头	20080513	8266	1	0	310	310	2147484416	正常
20080513	8266	空头	20080514	8346	1	0	-400	-400	2147483904	正常
20080514	8346	多头	20080515	8414	1	0	340	340	2147484160	正常
20080515	8414	空头	20080516	8480	1	0	-330	-330	2147483904	正常
20080516	8480	多头	20080519	8466	1	0	-70	-70	2147483904	正常
20080519	8466	空头	20080520	8442	1	0	120	120	2147483904	正常
20080520	8442	多头	20080521	8616	1	0	870	870	2147484672	正常
20080521	8616	空头	20080522	8692	1	0	-380	-380	2147484416	正常
20080522	8692	多头	20080523	8752	1	0	300	300	2147484672	正常
20080523	8752	空头	20080526	8840	1	0	-440	-440	2147484160	正常
20080526	8840	多头	20080527	8800	1	0	-200	-200	2147483904	正常
20080527	8800	空头	20080528	8698	1	0	510	510	2147484416	正常
20080528	8698	多头	20080529	8782	1	0	420	420	2147484928	正常
20080529	8782	空头	20080530	8848	1	0	-330	-330	2147484672	正常
20080530	8848	多头	20080602	8970	1	0	610	610	2147485184	正常
20080602	8970	空头	20080603	9100	1	0	-650	-650	2147484416	正常
20080603	9100	多头	20080604	9188	1	0	440	440	2147484928	正常
20080604	9188	空头	20080605	9292	1	0	-520	-520	2147484416	正常
20080605	9292	多头	20080606	9298	1	0	30	30	2147484416	正常
20080606	9298	空头	20080610	9498	1	0	-1000	-1000	2147483392	正常
20080610	9498	多头	20080611	9388	1	0	-550	-550	2147482880	正常
20080611	9388	空头	20080612	9526	1	0	-690	-690	2147482240	正常
20080612	9526	多头	20080613	9840	1	0	1570	1570	2147483904	正常
20080613	9840	空头	20080616	9860	1	0	-100	-100	2147483904	正常
20080616	9860	多头	20080617	9728	1	0	-660	-660	2147483264	正常
20080617	9728	空头	20080618	9794	1	0	-330	-330	2147482880	正常
20080618	9794	多头	20080619	9742	1	0	-260	-260	2147482624	正常
20080619	9742	空头	20080620	9700	1	0	210	210	2147482880	正常
20080620	9700	多头	20080623	9602	1	0	-490	-490	2147482368	正常
20080623	9602	空头	20080624	9466	1	0	680	680	2147483008	正常
20080624	9466	多头	20080625	9496	1	0	150	150	2147483136	正常
20080625	9496	空头	20080626	9470	1	0	130	130	2147483264	正常
20080626	9470	多头	20080627	9520	1	0	250	250	2147483520	正常
20080627	9520	空头	20080630	9444	1	0	380	380	2147483904	正常
20080630	9444	多头	20080701	9544	1	0	500	500	2147484416	正常
20080701	9544	空头	20080702	9632	1	0	-440	-440	2147483904	正常
20080702	9632	多头	20080703	9580	1	0	-260	-260	2147483648	正常
20080703	9580	空头	20080704	9634	1	0	-270	-270	2147483392	正常
20080704	9634	多头	20080707	9608	1	0	-130	-130	2147483264	正常
20080707	9608	空头	20080708	9576	1	0	160	160	2147483392	正常
20080708	9576	多头	20080709	9442	1	0	-670	-670	2147482752	正常
20080709	9442	空头	20080710	9342	1	0	500	500	2147483264	正常
20080710	9342	多头	20080711	9390	1	0	240	240	2147483520	正常
20080711	9390	空头	20080714	9400	1	0	-50	-50	2147483520	正常
20080714	9400	多头	20080715	9314	1	0	-430	-430	2147483136	正常
20080715	9314	空头	20080716	9308	1	0	30	30	2147483136	正常
20080716	9308	多头	20080717	9530	1	0	1110	1110	2147484160	正常
20080717	9530	空头	20080718	9388	1	0	710	710	2147484928	正常
20080718	9388	多头	20080721	9358	1	0	-150	-150	2147484672	正常
20080721	9358	空头	20080722	9278	1	0	400	400	2147485184	正常
20080722	9278	多头	20080723	9198	1	0	-400	-400	2147484672	正常
20080723	9198	空头	20080724	9170	1	0	140	140	2147484928	正常
20080724	9170	多头	20080725	9204	1	0	170	170	2147485184	正常
20080725	9204	空头	20080728	9150	1	0	270	270	2147485440	正常
20080728	9150	多头	20080729	9212	1	0	310	310	2147485696	正常
20080729	9212	空头	20080730	9148	1	0	320	320	2147485952	正常
20080730	9148	多头	20080731	9198	1	0	250	250	2147486208	正常
20080731	9198	空头	20080801	9252	1	0	-270	-270	2147485952	正常
20080801	9252	多头	20080804	9438	1	0	930	930	2147486976	正常
20080804	9438	空头	20080805	9178	1	0	1300	1300	2147488256	正常
20080805	9178	多头	20080806	9172	1	0	-30	-30	2147488256	正常
20080806	9172	空头	20080807	9038	1	0	670	670	2147489024	正常
20080807	9038	多头	20080808	9034	1	0	-20	-20	2147489024	正常
20080808	9034	空头	20080811	8880	1	0	770	770	2147489792	正常
20080811	8880	多头	20080812	9004	1	0	620	620	2147490304	正常
20080812	9004	空头	20080813	9122	1	0	-590	-590	2147489792	正常
20080813	9122	多头	20080814	9012	1	0	-550	-550	2147489280	正常
20080814	9012	空头	20080815	9048	1	0	-180	-180	2147489024	正常
20080815	9048	多头	20080818	9300	1	0	1260	1260	2147490304	正常
20080818	9300	空头	20080819	9272	1	0	140	140	2147490560	正常
20080819	9272	多头	20080820	9346	1	0	370	370	2147490816	正常
20080820	9346	空头	20080821	9140	1	0	1030	1030	2147491840	正常
20080821	9140	多头	20080822	9192	1	0	260	260	2147492096	正常
20080822	9192	空头	20080825	8884	1	0	1540	1540	2147493632	正常
20080825	8884	多头	20080826	9038	1	0	770	770	2147494400	正常
20080826	9038	空头	20080827	8898	1	0	700	700	2147495168	正常
20080827	8898	多头	20080828	8904	1	0	30	30	2147495168	正常
20080828	8904	空头	20080829	8900	1	0	20	20	2147495168	正常
20080829	8900	多头	20080901	8900	1	0	0	0	2147495168	正常
20080901	8900	空头	20080902	8900	1	0	0	0	2147495168	正常
20080902	8900	多头	20080903	8890	1	0	-50	-50	2147495168	正常
20080903	8890	空头	20080904	8878	1	0	60	60	2147495168	正常
20080904	8878	多头	20080905	8740	1	0	-690	-690	2147494400	正常
20080905	8740	空头	20080908	8572	1	0	840	840	2147495168	正常
20080908	8572	多头	20080909	8596	1	0	120	120	2147495168	正常
20080909	8596	空头	20080910	8800	1	0	-1020	-1020	2147494144	正常
20080910	8800	多头	20080911	8950	1	0	750	750	2147494912	正常
20080911	8950	空头	20080912	9208	1	0	-1290	-1290	2147493632	正常
20080912	9208	多头	20080916	7690	1	0	-7590	-7590	2147485952	正常
20080916	7690	空头	20080924	7400	1	0	1450	1450	2147487488	正常
20080924	7400	多头	20080925	7420	1	0	100	100	2147487488	正常
20080925	7420	空头	20081006	7044	1	0	1880	1880	2147489280	正常
20081006	7044	多头	20081007	7132	1	0	440	440	2147489792	正常
20081007	7132	空头	20081008	7100	1	0	160	160	2147490048	正常
20081008	7100	多头	20081009	6920	1	0	-900	-900	2147489024	正常
20081009	6920	空头	20081010	6692	1	0	1140	1140	2147490048	正常
20081010	6692	多头	20081013	6672	1	0	-100	-100	2147490048	正常
20081013	6672	空头	20081014	6606	1	0	330	330	2147490304	正常
20081014	6606	多头	20081015	6452	1	0	-770	-770	2147489536	正常
20081015	6452	空头	20081016	6234	1	0	1090	1090	2147490560	正常
20081016	6234	多头	20081017	6000	1	0	-1170	-1170	2147489280	正常
20081017	6000	空头	20081020	6056	1	0	-280	-280	2147489024	正常
20081020	6056	多头	20081021	5850	1	0	-1030	-1030	2147488000	正常
20081021	5850	空头	20081022	5818	1	0	160	160	2147488256	正常
20081022	5818	多头	20081023	5778	1	0	-200	-200	2147488000	正常
20081023	5778	空头	20081024	5432	1	0	1730	1730	2147489792	正常
20081024	5432	多头	20081027	5372	1	0	-300	-300	2147489536	正常
20081027	5372	空头	20081028	5146	1	0	1130	1130	2147490560	正常
20081028	5146	多头	20081029	4970	1	0	-880	-880	2147489792	正常
20081029	4970	空头	20081030	5108	1	0	-690	-690	2147489024	正常
20081030	5108	多头	20081031	4848	1	0	-1300	-1300	2147487744	正常
20081031	4848	空头	20081103	4898	1	0	-250	-250	2147487488	正常
20081103	4898	多头	20081104	4836	1	0	-310	-310	2147487232	正常
20081104	4836	空头	20081105	4950	1	0	-570	-570	2147486720	正常
20081105	4950	多头	20081106	4936	1	0	-70	-70	2147486720	正常
20081106	4936	空头	20081107	4802	1	0	670	670	2147487488	正常
20081107	4802	多头	20081110	4916	1	0	570	570	2147488000	正常
20081110	4916	空头	20081111	4790	1	0	630	630	2147488512	正常
20081111	4790	多头	20081112	4780	1	0	-50	-50	2147488512	正常
20081112	4780	空头	20081113	4750	1	0	150	150	2147488768	正常
20081113	4750	多头	20081114	4810	1	0	300	300	2147489024	正常
20081114	4810	空头	20081117	4980	1	0	-850	-850	2147488256	正常
20081117	4980	多头	20081118	4970	1	0	-50	-50	2147488256	正常
20081118	4970	空头	20081119	5040	1	0	-350	-350	2147488000	正常
20081119	5040	多头	20081120	4950	1	0	-450	-450	2147487488	正常
20081120	4950	空头	20081121	4942	1	0	40	40	2147487488	正常
20081121	4942	多头	20081124	4932	1	0	-50	-50	2147487488	正常
20081124	4932	空头	20081125	5082	1	0	-750	-750	2147486720	正常
20081125	5082	多头	20081126	5268	1	0	930	930	2147487744	正常
20081126	5268	空头	20081127	5250	1	0	90	90	2147487744	正常
20081127	5250	多头	20081128	5216	1	0	-170	-170	2147487488	正常
20081128	5216	空头	20081201	5398	1	0	-910	-910	2147486464	正常
