模型名称：数据导出
合约名称：PTA1309 
测试时间：2007-02-26 -- 2013-04-18
测试周期：日线
测试模式：实战模式
开仓时使用的资金比率：100%
最大开仓手数：1000
保证金比率：8%
单位：5吨/手
手续费：0圆/手
----------------------------------
  测试天数：		2243		  测试周期数：	1444
  指令总数：		1444		  平均交易周期：1
  初始资金：		2147483647		  最终权益：	2147470080
  总收益率(盈利/初始资金)：	-0.00%	  盈利：	-13567.00
  扣除最大盈利后收益率：	-0.00%
  扣除最大亏损后收益率：	-0.00%

  可靠性(胜率)：	50.48%		  成交额：	118554736
  期望收益(平均R乘数)：	0.00R		  总手续费：	0

  总交易次数：		1444		
  盈利次数比例：	49.45%		  亏损次数比例：	49.45%
  平均利润率：		-0.00%		  平均每次盈利：	-9
  标准离差率：		-6727.6%		  标准离差：		648.07
  多头次数：		722		  空头次数：		721
  多头盈利次数：	375		  空头盈利次数：	339

  盈利次数：		714		  亏损次数：	714
  总盈利：		300680(0.01%)	  总亏损：	-314590(-0.01%)
  平均盈利率：		421(0.00%)	  平均亏损率：	-441(-0.00%)
  最大盈利额：		4240(0.00%)	  最大亏损额：	-6750(-0.00%)
  平均盈利周期：	1		  平均亏损周期：	1
  最大盈利周期：	1		  最大亏损周期：	1
  最大连续盈利次数：	14		  最大连续亏损次数：	8
  最大连续盈利：	8160(0.00%)	  最大连续亏损：	-9250(-0.00%)

  空仓总时间：		0		  最长空仓时间：	0
  空仓时间/总时间：	0.00%


开仓时间	开仓价格	交易类型	平仓时间	平仓价格	手数	手续费	盈利	扣除手续费后盈利	总资金	平仓类型

20070226	8468	多头	20070228	8600	1	0	660	660	2147484416	正常
20070228	8600	空头	20070302	8586	1	0	70	70	2147484416	正常
20070302	8586	多头	20070305	8654	1	0	340	340	2147484672	正常
20070305	8654	空头	20070306	8672	1	0	-90	-90	2147484672	正常
20070306	8672	多头	20070308	8708	1	0	180	180	2147484928	正常
20070308	8708	空头	20070313	8400	1	0	1540	1540	2147486464	正常
20070313	8400	多头	20070314	8646	1	0	1230	1230	2147487744	正常
20070314	8646	空头	20070315	8370	1	0	1380	1380	2147489024	正常
20070315	8370	多头	20070316	8664	1	0	1470	1470	2147490560	正常
20070316	8664	空头	20070319	8700	1	0	-180	-180	2147490304	正常
20070319	8700	多头	20070322	8634	1	0	-330	-330	2147490048	正常
20070322	8634	空头	20070323	8666	1	0	-160	-160	2147489792	正常
20070323	8666	多头	20070326	8726	1	0	300	300	2147490048	正常
20070326	8726	空头	20070329	8644	1	0	410	410	2147490560	正常
20070329	8644	多头	20070330	8622	1	0	-110	-110	2147490560	正常
20070330	8622	空头	20070402	8638	1	0	-80	-80	2147490560	正常
20070402	8638	多头	20070403	8838	1	0	1000	1000	2147491584	正常
20070403	8838	空头	20070404	8784	1	0	270	270	2147491840	正常
20070404	8784	多头	20070405	8802	1	0	90	90	2147491840	正常
20070405	8802	空头	20070406	8800	1	0	10	10	2147491840	正常
20070406	8800	多头	20070409	8760	1	0	-200	-200	2147491584	正常
20070409	8760	空头	20070410	8800	1	0	-200	-200	2147491328	正常
20070410	8800	多头	20070412	8850	1	0	250	250	2147491584	正常
20070412	8850	空头	20070413	8898	1	0	-240	-240	2147491328	正常
20070413	8898	多头	20070416	9010	1	0	560	560	2147491840	正常
20070416	9010	空头	20070417	9128	1	0	-590	-590	2147491328	正常
20070417	9128	多头	20070418	8940	1	0	-940	-940	2147490304	正常
20070418	8940	空头	20070419	8948	1	0	-40	-40	2147490304	正常
20070419	8948	多头	20070420	9026	1	0	390	390	2147490816	正常
20070420	9026	空头	20070423	9096	1	0	-350	-350	2147490560	正常
20070423	9096	多头	20070425	9050	1	0	-230	-230	2147490304	正常
20070425	9050	空头	20070426	9126	1	0	-380	-380	2147490048	正常
20070426	9126	多头	20070427	9124	1	0	-10	-10	2147490048	正常
20070427	9124	空头	20070430	9100	1	0	120	120	2147490048	正常
20070430	9100	多头	20070508	9038	1	0	-310	-310	2147489792	正常
20070508	9038	空头	20070509	9034	1	0	20	20	2147489792	正常
20070509	9034	多头	20070510	9022	1	0	-60	-60	2147489792	正常
20070510	9022	空头	20070511	8904	1	0	590	590	2147490304	正常
20070511	8904	多头	20070514	8808	1	0	-480	-480	2147489792	正常
20070514	8808	空头	20070515	9054	1	0	-1230	-1230	2147488512	正常
20070515	9054	多头	20070516	9036	1	0	-90	-90	2147488512	正常
20070516	9036	空头	20070517	8980	1	0	280	280	2147488768	正常
20070517	8980	多头	20070518	9006	1	0	130	130	2147489024	正常
20070518	9006	空头	20070521	9046	1	0	-200	-200	2147488768	正常
20070521	9046	多头	20070522	9032	1	0	-70	-70	2147488768	正常
20070522	9032	空头	20070523	9000	1	0	160	160	2147489024	正常
20070523	9000	多头	20070524	9054	1	0	270	270	2147489280	正常
20070524	9054	空头	20070525	9040	1	0	70	70	2147489280	正常
20070525	9040	多头	20070528	9108	1	0	340	340	2147489536	正常
20070528	9108	空头	20070529	9062	1	0	230	230	2147489792	正常
20070529	9062	多头	20070530	9024	1	0	-190	-190	2147489536	正常
20070530	9024	空头	20070531	9010	1	0	70	70	2147489536	正常
20070531	9010	多头	20070601	8806	1	0	-1020	-1020	2147488512	正常
20070601	8806	空头	20070604	8792	1	0	70	70	2147488512	正常
20070604	8792	多头	20070605	8800	1	0	40	40	2147488512	正常
20070605	8800	空头	20070606	8794	1	0	30	30	2147488512	正常
20070606	8794	多头	20070607	8700	1	0	-470	-470	2147488000	正常
20070607	8700	空头	20070608	8564	1	0	680	680	2147488768	正常
20070608	8564	多头	20070611	8580	1	0	80	80	2147488768	正常
20070611	8580	空头	20070612	8648	1	0	-340	-340	2147488512	正常
20070612	8648	多头	20070613	8584	1	0	-320	-320	2147488256	正常
20070613	8584	空头	20070614	8600	1	0	-80	-80	2147488256	正常
20070614	8600	多头	20070615	8630	1	0	150	150	2147488512	正常
20070615	8630	空头	20070618	8738	1	0	-540	-540	2147488000	正常
20070618	8738	多头	20070619	8732	1	0	-30	-30	2147488000	正常
20070619	8732	空头	20070620	8652	1	0	400	400	2147488512	正常
20070620	8652	多头	20070621	8620	1	0	-160	-160	2147488256	正常
20070621	8620	空头	20070622	8580	1	0	200	200	2147488512	正常
20070622	8580	多头	20070625	8536	1	0	-220	-220	2147488256	正常
20070625	8536	空头	20070626	8506	1	0	150	150	2147488512	正常
20070626	8506	多头	20070627	8490	1	0	-80	-80	2147488512	正常
20070627	8490	空头	20070628	8396	1	0	470	470	2147489024	正常
20070628	8396	多头	20070629	8332	1	0	-320	-320	2147488768	正常
20070629	8332	空头	20070702	8390	1	0	-290	-290	2147488512	正常
20070702	8390	多头	20070703	8450	1	0	300	300	2147488768	正常
20070703	8450	空头	20070704	8500	1	0	-250	-250	2147488512	正常
20070704	8500	多头	20070705	8488	1	0	-60	-60	2147488512	正常
20070705	8488	空头	20070706	8496	1	0	-40	-40	2147488512	正常
20070706	8496	多头	20070709	8508	1	0	60	60	2147488512	正常
20070709	8508	空头	20070710	8504	1	0	20	20	2147488512	正常
20070710	8504	多头	20070711	8510	1	0	30	30	2147488512	正常
20070711	8510	空头	20070712	8558	1	0	-240	-240	2147488256	正常
20070712	8558	多头	20070713	8580	1	0	110	110	2147488256	正常
20070713	8580	空头	20070716	8644	1	0	-320	-320	2147488000	正常
20070716	8644	多头	20070717	8650	1	0	30	30	2147488000	正常
20070717	8650	空头	20070718	8604	1	0	230	230	2147488256	正常
20070718	8604	多头	20070719	8610	1	0	30	30	2147488256	正常
20070719	8610	空头	20070720	8626	1	0	-80	-80	2147488256	正常
20070720	8626	多头	20070723	8622	1	0	-20	-20	2147488256	正常
20070723	8622	空头	20070724	8602	1	0	100	100	2147488256	正常
20070724	8602	多头	20070725	8610	1	0	40	40	2147488256	正常
20070725	8610	空头	20070726	8626	1	0	-80	-80	2147488256	正常
20070726	8626	多头	20070727	8590	1	0	-180	-180	2147488000	正常
20070727	8590	空头	20070730	8582	1	0	40	40	2147488000	正常
20070730	8582	多头	20070731	8480	1	0	-510	-510	2147487488	正常
20070731	8480	空头	20070801	8450	1	0	150	150	2147487744	正常
20070801	8450	多头	20070802	8450	1	0	0	0	2147487744	正常
20070802	8450	空头	20070803	8418	1	0	160	160	2147488000	正常
20070803	8418	多头	20070806	8392	1	0	-130	-130	2147487744	正常
20070806	8392	空头	20070807	8318	1	0	370	370	2147488000	正常
20070807	8318	多头	20070808	8286	1	0	-160	-160	2147487744	正常
20070808	8286	空头	20070809	8230	1	0	280	280	2147488000	正常
20070809	8230	多头	20070810	8190	1	0	-200	-200	2147487744	正常
20070810	8190	空头	20070813	7978	1	0	1060	1060	2147488768	正常
20070813	7978	多头	20070814	7960	1	0	-90	-90	2147488768	正常
20070814	7960	空头	20070815	8014	1	0	-270	-270	2147488512	正常
20070815	8014	多头	20070816	8034	1	0	100	100	2147488512	正常
20070816	8034	空头	20070817	7986	1	0	240	240	2147488768	正常
20070817	7986	多头	20070820	7992	1	0	30	30	2147488768	正常
20070820	7992	空头	20070821	7890	1	0	510	510	2147489280	正常
20070821	7890	多头	20070822	7950	1	0	300	300	2147489536	正常
20070822	7950	空头	20070823	7910	1	0	200	200	2147489792	正常
20070823	7910	多头	20070824	7894	1	0	-80	-80	2147489792	正常
20070824	7894	空头	20070827	7880	1	0	70	70	2147489792	正常
20070827	7880	多头	20070828	7880	1	0	0	0	2147489792	正常
20070828	7880	空头	20070829	7830	1	0	250	250	2147490048	正常
20070829	7830	多头	20070830	7528	1	0	-1510	-1510	2147488512	正常
20070830	7528	空头	20070831	7680	1	0	-760	-760	2147487744	正常
20070831	7680	多头	20070903	7820	1	0	700	700	2147488512	正常
20070903	7820	空头	20070904	7870	1	0	-250	-250	2147488256	正常
20070904	7870	多头	20070905	7874	1	0	20	20	2147488256	正常
20070905	7874	空头	20070906	7870	1	0	20	20	2147488256	正常
20070906	7870	多头	20070907	7922	1	0	260	260	2147488512	正常
20070907	7922	空头	20070910	7900	1	0	110	110	2147488512	正常
20070910	7900	多头	20070911	7890	1	0	-50	-50	2147488512	正常
20070911	7890	空头	20070912	7750	1	0	700	700	2147489280	正常
20070912	7750	多头	20070913	7800	1	0	250	250	2147489536	正常
20070913	7800	空头	20070914	7800	1	0	0	0	2147489536	正常
20070914	7800	多头	20070919	7750	1	0	-250	-250	2147489280	正常
20070919	7750	空头	20071015	8418	1	0	-3340	-3340	2147485952	正常
20071015	8418	多头	20071016	8500	1	0	410	410	2147486464	正常
20071016	8500	空头	20071018	8428	1	0	360	360	2147486720	正常
20071018	8428	多头	20071019	8750	1	0	1610	1610	2147488256	正常
20071019	8750	空头	20071022	8410	1	0	1700	1700	2147490048	正常
20071022	8410	多头	20071024	8300	1	0	-550	-550	2147489536	正常
20071024	8300	空头	20071025	8310	1	0	-50	-50	2147489536	正常
20071025	8310	多头	20071026	8720	1	0	2050	2050	2147491584	正常
20071026	8720	空头	20071031	8610	1	0	550	550	2147492096	正常
20071031	8610	多头	20071105	8738	1	0	640	640	2147492864	正常
20071105	8738	空头	20071106	8612	1	0	630	630	2147493376	正常
20071106	8612	多头	20071107	8888	1	0	1380	1380	2147494656	正常
20071107	8888	空头	20071108	8550	1	0	1690	1690	2147496448	正常
20071108	8550	多头	20071109	8652	1	0	510	510	2147496960	正常
20071109	8652	空头	20071112	8520	1	0	660	660	2147497728	正常
20071112	8520	多头	20071113	8530	1	0	50	50	2147497728	正常
20071113	8530	空头	20071114	8538	1	0	-40	-40	2147497728	正常
20071114	8538	多头	20071115	8540	1	0	10	10	2147497728	正常
20071115	8540	空头	20071116	8450	1	0	450	450	2147498240	正常
20071116	8450	多头	20071119	8500	1	0	250	250	2147498496	正常
20071119	8500	空头	20071121	8300	1	0	1000	1000	2147499520	正常
20071121	8300	多头	20071122	8300	1	0	0	0	2147499520	正常
20071122	8300	空头	20071126	8210	1	0	450	450	2147500032	正常
20071126	8210	多头	20071127	8274	1	0	320	320	2147500288	正常
20071127	8274	空头	20071130	8200	1	0	370	370	2147500544	正常
20071130	8200	多头	20071203	8166	1	0	-170	-170	2147500288	正常
20071203	8166	空头	20071204	8074	1	0	460	460	2147500800	正常
20071204	8074	多头	20071205	7940	1	0	-670	-670	2147500032	正常
20071205	7940	空头	20071206	7910	1	0	150	150	2147500288	正常
20071206	7910	多头	20071207	7980	1	0	350	350	2147500544	正常
20071207	7980	空头	20071210	7920	1	0	300	300	2147500800	正常
20071210	7920	多头	20071211	8048	1	0	640	640	2147501568	正常
20071211	8048	空头	20071212	7918	1	0	650	650	2147502336	正常
20071212	7918	多头	20071213	7950	1	0	160	160	2147502592	正常
20071213	7950	空头	20071214	7908	1	0	210	210	2147502848	正常
20071214	7908	多头	20071218	7710	1	0	-990	-990	2147501824	正常
20071218	7710	空头	20071219	7690	1	0	100	100	2147501824	正常
20071219	7690	多头	20071220	7658	1	0	-160	-160	2147501568	正常
20071220	7658	空头	20071221	7640	1	0	90	90	2147501568	正常
20071221	7640	多头	20071224	7800	1	0	800	800	2147502336	正常
20071224	7800	空头	20071225	7670	1	0	650	650	2147503104	正常
20071225	7670	多头	20071226	7896	1	0	1130	1130	2147504128	正常
20071226	7896	空头	20071227	8000	1	0	-520	-520	2147503616	正常
20071227	8000	多头	20071228	7874	1	0	-630	-630	2147503104	正常
20071228	7874	空头	20080102	8050	1	0	-880	-880	2147502336	正常
20080102	8050	多头	20080103	7974	1	0	-380	-380	2147502080	正常
20080103	7974	空头	20080104	8030	1	0	-280	-280	2147501824	正常
20080104	8030	多头	20080107	7940	1	0	-450	-450	2147501312	正常
20080107	7940	空头	20080108	7870	1	0	350	350	2147501568	正常
20080108	7870	多头	20080109	8088	1	0	1090	1090	2147502592	正常
20080109	8088	空头	20080110	7920	1	0	840	840	2147503360	正常
20080110	7920	多头	20080111	7814	1	0	-530	-530	2147502848	正常
20080111	7814	空头	20080114	7916	1	0	-510	-510	2147502336	正常
20080114	7916	多头	20080115	7954	1	0	190	190	2147502592	正常
20080115	7954	空头	20080116	7876	1	0	390	390	2147503104	正常
20080116	7876	多头	20080122	7770	1	0	-530	-530	2147502592	正常
20080122	7770	空头	20080123	8070	1	0	-1500	-1500	2147501056	正常
20080123	8070	多头	20080124	8038	1	0	-160	-160	2147500800	正常
20080124	8038	空头	20080125	7888	1	0	750	750	2147501568	正常
20080125	7888	多头	20080128	7998	1	0	550	550	2147502080	正常
20080128	7998	空头	20080129	7910	1	0	440	440	2147502592	正常
20080129	7910	多头	20080130	7900	1	0	-50	-50	2147502592	正常
20080130	7900	空头	20080131	7930	1	0	-150	-150	2147502336	正常
20080131	7930	多头	20080201	7980	1	0	250	250	2147502592	正常
20080201	7980	空头	20080204	7958	1	0	110	110	2147502592	正常
20080204	7958	多头	20080205	7942	1	0	-80	-80	2147502592	正常
20080205	7942	空头	20080213	8006	1	0	-320	-320	2147502336	正常
20080213	8006	多头	20080215	8140	1	0	670	670	2147503104	正常
20080215	8140	空头	20080218	8118	1	0	110	110	2147503104	正常
20080218	8118	多头	20080219	8166	1	0	240	240	2147503360	正常
20080219	8166	空头	20080220	8016	1	0	750	750	2147504128	正常
20080220	8016	多头	20080221	8048	1	0	160	160	2147504384	正常
20080221	8048	空头	20080222	8100	1	0	-260	-260	2147504128	正常
20080222	8100	多头	20080225	8240	1	0	700	700	2147504896	正常
20080225	8240	空头	20080226	8308	1	0	-340	-340	2147504640	正常
20080226	8308	多头	20080227	8240	1	0	-340	-340	2147504384	正常
20080227	8240	空头	20080228	8320	1	0	-400	-400	2147503872	正常
20080228	8320	多头	20080229	8450	1	0	650	650	2147504640	正常
20080229	8450	空头	20080303	8302	1	0	740	740	2147505408	正常
20080303	8302	多头	20080304	8470	1	0	840	840	2147506176	正常
20080304	8470	空头	20080305	8452	1	0	90	90	2147506176	正常
20080305	8452	多头	20080306	8502	1	0	250	250	2147506432	正常
20080306	8502	空头	20080307	8500	1	0	10	10	2147506432	正常
20080307	8500	多头	20080310	8382	1	0	-590	-590	2147505920	正常
20080310	8382	空头	20080311	8384	1	0	-10	-10	2147505920	正常
20080311	8384	多头	20080312	8488	1	0	520	520	2147506432	正常
20080312	8488	空头	20080313	8640	1	0	-760	-760	2147505664	正常
20080313	8640	多头	20080314	8466	1	0	-870	-870	2147504896	正常
20080314	8466	空头	20080317	8500	1	0	-170	-170	2147504640	正常
20080317	8500	多头	20080318	8290	1	0	-1050	-1050	2147503616	正常
20080318	8290	空头	20080319	8532	1	0	-1210	-1210	2147502336	正常
20080319	8532	多头	20080320	8470	1	0	-310	-310	2147502080	正常
20080320	8470	空头	20080321	8544	1	0	-370	-370	2147501824	正常
20080321	8544	多头	20080324	8596	1	0	260	260	2147502080	正常
20080324	8596	空头	20080325	8544	1	0	260	260	2147502336	正常
20080325	8544	多头	20080326	8502	1	0	-210	-210	2147502080	正常
20080326	8502	空头	20080327	8494	1	0	40	40	2147502080	正常
20080327	8494	多头	20080328	8456	1	0	-190	-190	2147501824	正常
20080328	8456	空头	20080331	8498	1	0	-210	-210	2147501568	正常
20080331	8498	多头	20080401	8316	1	0	-910	-910	2147500544	正常
20080401	8316	空头	20080402	8310	1	0	30	30	2147500544	正常
20080402	8310	多头	20080403	8334	1	0	120	120	2147500544	正常
20080403	8334	空头	20080407	8270	1	0	320	320	2147500800	正常
20080407	8270	多头	20080408	8260	1	0	-50	-50	2147500800	正常
20080408	8260	空头	20080410	8310	1	0	-250	-250	2147500544	正常
20080410	8310	多头	20080411	8134	1	0	-880	-880	2147499776	正常
20080411	8134	空头	20080414	8120	1	0	70	70	2147499776	正常
20080414	8120	多头	20080415	8088	1	0	-160	-160	2147499520	正常
20080415	8088	空头	20080416	8064	1	0	120	120	2147499520	正常
20080416	8064	多头	20080417	7950	1	0	-570	-570	2147499008	正常
20080417	7950	空头	20080418	7998	1	0	-240	-240	2147498752	正常
20080418	7998	多头	20080421	7920	1	0	-390	-390	2147498240	正常
20080421	7920	空头	20080422	7830	1	0	450	450	2147498752	正常
20080422	7830	多头	20080423	7890	1	0	300	300	2147499008	正常
20080423	7890	空头	20080424	8000	1	0	-550	-550	2147498496	正常
20080424	8000	多头	20080425	8156	1	0	780	780	2147499264	正常
20080425	8156	空头	20080428	8154	1	0	10	10	2147499264	正常
20080428	8154	多头	20080429	8138	1	0	-80	-80	2147499264	正常
20080429	8138	空头	20080430	8170	1	0	-160	-160	2147499008	正常
20080430	8170	多头	20080505	7984	1	0	-930	-930	2147497984	正常
20080505	7984	空头	20080506	7960	1	0	120	120	2147497984	正常
20080506	7960	多头	20080507	8086	1	0	630	630	2147498496	正常
20080507	8086	空头	20080508	8006	1	0	400	400	2147499008	正常
20080508	8006	多头	20080509	8058	1	0	260	260	2147499264	正常
20080509	8058	空头	20080512	8154	1	0	-480	-480	2147498752	正常
20080512	8154	多头	20080513	8190	1	0	180	180	2147499008	正常
20080513	8190	空头	20080514	8274	1	0	-420	-420	2147498496	正常
20080514	8274	多头	20080515	8318	1	0	220	220	2147498752	正常
20080515	8318	空头	20080516	8430	1	0	-560	-560	2147498240	正常
20080516	8430	多头	20080519	8454	1	0	120	120	2147498240	正常
20080519	8454	空头	20080520	8428	1	0	130	130	2147498496	正常
20080520	8428	多头	20080521	8496	1	0	340	340	2147498752	正常
20080521	8496	空头	20080522	8636	1	0	-700	-700	2147497984	正常
20080522	8636	多头	20080523	8600	1	0	-180	-180	2147497728	正常
20080523	8600	空头	20080526	8760	1	0	-800	-800	2147496960	正常
20080526	8760	多头	20080527	8676	1	0	-420	-420	2147496448	正常
20080527	8676	空头	20080528	8648	1	0	140	140	2147496704	正常
20080528	8648	多头	20080529	8688	1	0	200	200	2147496960	正常
20080529	8688	空头	20080530	8716	1	0	-140	-140	2147496704	正常
20080530	8716	多头	20080602	8880	1	0	820	820	2147497472	正常
20080602	8880	空头	20080603	8962	1	0	-410	-410	2147496960	正常
20080603	8962	多头	20080604	9030	1	0	340	340	2147497216	正常
20080604	9030	空头	20080605	9156	1	0	-630	-630	2147496704	正常
20080605	9156	多头	20080606	9258	1	0	510	510	2147497216	正常
20080606	9258	空头	20080610	9358	1	0	-500	-500	2147496704	正常
20080610	9358	多头	20080611	9298	1	0	-300	-300	2147496448	正常
20080611	9298	空头	20080612	9382	1	0	-420	-420	2147495936	正常
20080612	9382	多头	20080613	9532	1	0	750	750	2147496704	正常
20080613	9532	空头	20080616	9776	1	0	-1220	-1220	2147495424	正常
20080616	9776	多头	20080617	9688	1	0	-440	-440	2147494912	正常
20080617	9688	空头	20080618	9652	1	0	180	180	2147495168	正常
20080618	9652	多头	20080619	9740	1	0	440	440	2147495680	正常
20080619	9740	空头	20080620	9480	1	0	1300	1300	2147496960	正常
20080620	9480	多头	20080623	9550	1	0	350	350	2147497216	正常
20080623	9550	空头	20080624	9416	1	0	670	670	2147497984	正常
20080624	9416	多头	20080625	9380	1	0	-180	-180	2147497728	正常
20080625	9380	空头	20080626	9432	1	0	-260	-260	2147497472	正常
20080626	9432	多头	20080627	9480	1	0	240	240	2147497728	正常
20080627	9480	空头	20080630	9390	1	0	450	450	2147498240	正常
20080630	9390	多头	20080701	9424	1	0	170	170	2147498496	正常
20080701	9424	空头	20080702	9560	1	0	-680	-680	2147497728	正常
20080702	9560	多头	20080703	9504	1	0	-280	-280	2147497472	正常
20080703	9504	空头	20080704	9568	1	0	-320	-320	2147497216	正常
20080704	9568	多头	20080707	9506	1	0	-310	-310	2147496960	正常
20080707	9506	空头	20080708	9520	1	0	-70	-70	2147496960	正常
20080708	9520	多头	20080709	9382	1	0	-690	-690	2147496192	正常
20080709	9382	空头	20080710	9288	1	0	470	470	2147496704	正常
20080710	9288	多头	20080711	9350	1	0	310	310	2147496960	正常
20080711	9350	空头	20080714	9342	1	0	40	40	2147496960	正常
20080714	9342	多头	20080715	9300	1	0	-210	-210	2147496704	正常
20080715	9300	空头	20080716	9204	1	0	480	480	2147497216	正常
20080716	9204	多头	20080717	9280	1	0	380	380	2147497472	正常
20080717	9280	空头	20080718	9334	1	0	-270	-270	2147497216	正常
20080718	9334	多头	20080721	9300	1	0	-170	-170	2147496960	正常
20080721	9300	空头	20080722	9242	1	0	290	290	2147497216	正常
20080722	9242	多头	20080723	9140	1	0	-510	-510	2147496704	正常
20080723	9140	空头	20080724	8976	1	0	820	820	2147497472	正常
20080724	8976	多头	20080725	9120	1	0	720	720	2147498240	正常
20080725	9120	空头	20080728	9060	1	0	300	300	2147498496	正常
20080728	9060	多头	20080729	9152	1	0	460	460	2147499008	正常
20080729	9152	空头	20080730	9054	1	0	490	490	2147499520	正常
20080730	9054	多头	20080731	9146	1	0	460	460	2147500032	正常
20080731	9146	空头	20080801	9144	1	0	10	10	2147500032	正常
20080801	9144	多头	20080804	9252	1	0	540	540	2147500544	正常
20080804	9252	空头	20080805	9086	1	0	830	830	2147501312	正常
20080805	9086	多头	20080806	9092	1	0	30	30	2147501312	正常
20080806	9092	空头	20080807	8912	1	0	900	900	2147502336	正常
20080807	8912	多头	20080808	8968	1	0	280	280	2147502592	正常
20080808	8968	空头	20080811	8792	1	0	880	880	2147503360	正常
20080811	8792	多头	20080812	8844	1	0	260	260	2147503616	正常
20080812	8844	空头	20080813	8990	1	0	-730	-730	2147502848	正常
20080813	8990	多头	20080814	8860	1	0	-650	-650	2147502080	正常
20080814	8860	空头	20080815	8890	1	0	-150	-150	2147501824	正常
20080815	8890	多头	20080818	9060	1	0	850	850	2147502592	正常
20080818	9060	空头	20080819	9188	1	0	-640	-640	2147502080	正常
20080819	9188	多头	20080820	9280	1	0	460	460	2147502592	正常
20080820	9280	空头	20080821	9024	1	0	1280	1280	2147503872	正常
20080821	9024	多头	20080822	9140	1	0	580	580	2147504384	正常
20080822	9140	空头	20080825	8816	1	0	1620	1620	2147505920	正常
20080825	8816	多头	20080826	8672	1	0	-720	-720	2147505152	正常
20080826	8672	空头	20080827	8874	1	0	-1010	-1010	2147504128	正常
20080827	8874	多头	20080828	8836	1	0	-190	-190	2147503872	正常
20080828	8836	空头	20080829	8824	1	0	60	60	2147503872	正常
20080829	8824	多头	20080901	8866	1	0	210	210	2147504128	正常
20080901	8866	空头	20080902	8808	1	0	290	290	2147504384	正常
20080902	8808	多头	20080903	8860	1	0	260	260	2147504640	正常
20080903	8860	空头	20080904	8558	1	0	1510	1510	2147506176	正常
20080904	8558	多头	20080905	8620	1	0	310	310	2147506432	正常
20080905	8620	空头	20080908	8400	1	0	1100	1100	2147507456	正常
20080908	8400	多头	20080909	8490	1	0	450	450	2147507968	正常
20080909	8490	空头	20080910	8672	1	0	-910	-910	2147506944	正常
20080910	8672	多头	20080911	8502	1	0	-850	-850	2147506176	正常
20080911	8502	空头	20080912	8650	1	0	-740	-740	2147505408	正常
20080912	8650	多头	20080916	7300	1	0	-6750	-6750	2147498752	正常
20080916	7300	空头	20080924	7198	1	0	510	510	2147499264	正常
20080924	7198	多头	20080925	7254	1	0	280	280	2147499520	正常
20080925	7254	空头	20081006	7044	1	0	1050	1050	2147500544	正常
20081006	7044	多头	20081007	6914	1	0	-650	-650	2147499776	正常
20081007	6914	空头	20081008	6858	1	0	280	280	2147500032	正常
20081008	6858	多头	20081009	6880	1	0	110	110	2147500032	正常
20081009	6880	空头	20081010	6692	1	0	940	940	2147501056	正常
20081010	6692	多头	20081013	6504	1	0	-940	-940	2147500032	正常
20081013	6504	空头	20081014	6570	1	0	-330	-330	2147499776	正常
20081014	6570	多头	20081015	6452	1	0	-590	-590	2147499264	正常
20081015	6452	空头	20081016	6234	1	0	1090	1090	2147500288	正常
20081016	6234	多头	20081017	5900	1	0	-1670	-1670	2147498496	正常
20081017	5900	空头	20081020	6000	1	0	-500	-500	2147497984	正常
20081020	6000	多头	20081021	5850	1	0	-750	-750	2147497216	正常
20081021	5850	空头	20081022	5716	1	0	670	670	2147497984	正常
20081022	5716	多头	20081023	5600	1	0	-580	-580	2147497472	正常
20081023	5600	空头	20081024	5414	1	0	930	930	2147498496	正常
20081024	5414	多头	20081027	5372	1	0	-210	-210	2147498240	正常
20081027	5372	空头	20081028	5094	1	0	1390	1390	2147499520	正常
20081028	5094	多头	20081029	4936	1	0	-790	-790	2147498752	正常
20081029	4936	空头	20081030	4988	1	0	-260	-260	2147498496	正常
20081030	4988	多头	20081031	4848	1	0	-700	-700	2147497728	正常
20081031	4848	空头	20081103	4660	1	0	940	940	2147498752	正常
20081103	4660	多头	20081104	4674	1	0	70	70	2147498752	正常
20081104	4674	空头	20081105	4950	1	0	-1380	-1380	2147497472	正常
20081105	4950	多头	20081106	4790	1	0	-800	-800	2147496704	正常
20081106	4790	空头	20081107	4800	1	0	-50	-50	2147496704	正常
20081107	4800	多头	20081110	4902	1	0	510	510	2147497216	正常
20081110	4902	空头	20081111	4748	1	0	770	770	2147497984	正常
20081111	4748	多头	20081112	4600	1	0	-740	-740	2147497216	正常
20081112	4600	空头	20081113	4586	1	0	70	70	2147497216	正常
20081113	4586	多头	20081114	4712	1	0	630	630	2147497728	正常
20081114	4712	空头	20081117	4826	1	0	-570	-570	2147497216	正常
20081117	4826	多头	20081118	4860	1	0	170	170	2147497472	正常
20081118	4860	空头	20081119	4950	1	0	-450	-450	2147496960	正常
20081119	4950	多头	20081120	4860	1	0	-450	-450	2147496448	正常
20081120	4860	空头	20081121	4710	1	0	750	750	2147497216	正常
20081121	4710	多头	20081124	4870	1	0	800	800	2147497984	正常
20081124	4870	空头	20081125	5080	1	0	-1050	-1050	2147496960	正常
20081125	5080	多头	20081126	5094	1	0	70	70	2147496960	正常
20081126	5094	空头	20081127	5202	1	0	-540	-540	2147496448	正常
20081127	5202	多头	20081128	5176	1	0	-130	-130	2147496192	正常
20081128	5176	空头	20081201	5216	1	0	-200	-200	2147495936	正常
20081201	5216	多头	20081202	5228	1	0	60	60	2147495936	正常
