模型名称：数据导出
合约名称：PTA1309 
测试时间：2007-02-26 -- 2013-04-18
测试周期：日线
测试模式：实战模式
开仓时使用的资金比率：100%
最大开仓手数：1000
保证金比率：8%
单位：5吨/手
手续费：0圆/手
----------------------------------
  测试天数：		2243		  测试周期数：	1444
  指令总数：		1444		  平均交易周期：1
  初始资金：		2147483647		  最终权益：	2147452928
  总收益率(盈利/初始资金)：	-0.00%	  盈利：	-30719.00
  扣除最大盈利后收益率：	-0.00%
  扣除最大亏损后收益率：	-0.00%

  可靠性(胜率)：	50.97%		  成交额：	119566968
  期望收益(平均R乘数)：	0.00R		  总手续费：	0

  总交易次数：		1444		
  盈利次数比例：	49.24%		  亏损次数比例：	48.96%
  平均利润率：		-0.00%		  平均每次盈利：	-21
  标准离差率：		-3261.2%		  标准离差：		775.10
  多头次数：		722		  空头次数：		721
  多头盈利次数：	368		  空头盈利次数：	343

  盈利次数：		711		  亏损次数：	707
  总盈利：		347750(0.02%)	  总亏损：	-382070(-0.02%)
  平均盈利率：		489(0.00%)	  平均亏损率：	-540(-0.00%)
  最大盈利额：		4900(0.00%)	  最大亏损额：	-8500(-0.00%)
  平均盈利周期：	1		  平均亏损周期：	1
  最大盈利周期：	1		  最大亏损周期：	1
  最大连续盈利次数：	14		  最大连续亏损次数：	9
  最大连续盈利：	14700(0.00%)	  最大连续亏损：	-11020(-0.00%)

  空仓总时间：		0		  最长空仓时间：	0
  空仓时间/总时间：	0.00%


开仓时间	开仓价格	交易类型	平仓时间	平仓价格	手数	手续费	盈利	扣除手续费后盈利	总资金	平仓类型
20120112	8536	空头	20120113	8454	1	0	410	410	2147470208	正常
20120113	8454	多头	20120116	8484	1	0	150	150	2147470336	正常
20120116	8484	空头	20120117	8600	1	0	-580	-580	2147469696	正常
20120117	8600	多头	20120118	8746	1	0	730	730	2147470464	正常
20120118	8746	空头	20120119	8770	1	0	-120	-120	2147470336	正常
20120119	8770	多头	20120120	8780	1	0	50	50	2147470336	正常
20120120	8780	空头	20120130	8900	1	0	-600	-600	2147469696	正常
20120130	8900	多头	20120131	8980	1	0	400	400	2147470080	正常
20120131	8980	空头	20120201	9028	1	0	-240	-240	2147469824	正常
20120201	9028	多头	20120202	8994	1	0	-170	-170	2147469696	正常
20120202	8994	空头	20120203	8890	1	0	520	520	2147470208	正常
20120203	8890	多头	20120206	8988	1	0	490	490	2147470720	正常
20120206	8988	空头	20120207	9058	1	0	-350	-350	2147470336	正常
20120207	9058	多头	20120208	9032	1	0	-130	-130	2147470208	正常
20120208	9032	空头	20120209	9086	1	0	-270	-270	2147469952	正常
20120209	9086	多头	20120210	9080	1	0	-30	-30	2147469952	正常
20120210	9080	空头	20120213	9030	1	0	250	250	2147470208	正常
20120213	9030	多头	20120214	9014	1	0	-80	-80	2147470080	正常
20120214	9014	空头	20120215	9008	1	0	30	30	2147470080	正常
20120215	9008	多头	20120216	8894	1	0	-570	-570	2147469568	正常
20120216	8894	空头	20120217	8782	1	0	560	560	2147470080	正常
20120217	8782	多头	20120220	8890	1	0	540	540	2147470592	正常
20120220	8890	空头	20120221	8830	1	0	300	300	2147470848	正常
20120221	8830	多头	20120222	8918	1	0	440	440	2147471232	正常
20120222	8918	空头	20120223	8878	1	0	200	200	2147471488	正常
20120223	8878	多头	20120224	8882	1	0	20	20	2147471488	正常
20120224	8882	空头	20120227	8928	1	0	-230	-230	2147471232	正常
20120227	8928	多头	20120228	8980	1	0	260	260	2147471488	正常
20120228	8980	空头	20120229	9042	1	0	-310	-310	2147471232	正常
20120229	9042	多头	20120301	9018	1	0	-120	-120	2147471104	正常
20120301	9018	空头	20120302	9080	1	0	-310	-310	2147470848	正常
20120302	9080	多头	20120305	9172	1	0	460	460	2147471360	正常
20120305	9172	空头	20120306	9172	1	0	0	0	2147471360	正常
20120306	9172	多头	20120307	8910	1	0	-1310	-1310	2147470080	正常
20120307	8910	空头	20120308	8978	1	0	-340	-340	2147469696	正常
20120308	8978	多头	20120309	9002	1	0	120	120	2147469824	正常
20120309	9002	空头	20120312	9030	1	0	-140	-140	2147469696	正常
20120312	9030	多头	20120313	8884	1	0	-730	-730	2147468928	正常
20120313	8884	空头	20120314	8956	1	0	-360	-360	2147468544	正常
20120314	8956	多头	20120315	8892	1	0	-320	-320	2147468288	正常
20120315	8892	空头	20120316	8854	1	0	190	190	2147468416	正常
20120316	8854	多头	20120319	8748	1	0	-530	-530	2147467904	正常
20120319	8748	空头	20120320	8650	1	0	490	490	2147468416	正常
20120320	8650	多头	20120321	8620	1	0	-150	-150	2147468288	正常
20120321	8620	空头	20120322	8678	1	0	-290	-290	2147468032	正常
20120322	8678	多头	20120323	8674	1	0	-20	-20	2147468032	正常
20120323	8674	空头	20120326	8736	1	0	-310	-310	2147467776	正常
20120326	8736	多头	20120327	8746	1	0	50	50	2147467776	正常
20120327	8746	空头	20120328	8762	1	0	-80	-80	2147467648	正常
20120328	8762	多头	20120329	8752	1	0	-50	-50	2147467648	正常
20120329	8752	空头	20120330	8680	1	0	360	360	2147468032	正常
20120330	8680	多头	20120405	8550	1	0	-650	-650	2147467392	正常
20120405	8550	空头	20120406	8638	1	0	-440	-440	2147467008	正常
20120406	8638	多头	20120409	8614	1	0	-120	-120	2147466880	正常
20120409	8614	空头	20120410	8576	1	0	190	190	2147467008	正常
20120410	8576	多头	20120411	8536	1	0	-200	-200	2147466752	正常
20120411	8536	空头	20120412	8564	1	0	-140	-140	2147466624	正常
20120412	8564	多头	20120413	8636	1	0	360	360	2147467008	正常
20120413	8636	空头	20120416	8550	1	0	430	430	2147467392	正常
20120416	8550	多头	20120417	8684	1	0	670	670	2147468032	正常
20120417	8684	空头	20120418	8710	1	0	-130	-130	2147467904	正常
20120418	8710	多头	20120419	8678	1	0	-160	-160	2147467776	正常
20120419	8678	空头	20120420	8692	1	0	-70	-70	2147467648	正常
20120420	8692	多头	20120423	8688	1	0	-20	-20	2147467648	正常
20120423	8688	空头	20120424	8550	1	0	690	690	2147468288	正常
20120424	8550	多头	20120425	8564	1	0	70	70	2147468416	正常
20120425	8564	空头	20120426	8540	1	0	120	120	2147468544	正常
20120426	8540	多头	20120427	8580	1	0	200	200	2147468800	正常
20120427	8580	空头	20120502	8594	1	0	-70	-70	2147468672	正常
20120502	8594	多头	20120503	8588	1	0	-30	-30	2147468672	正常
20120503	8588	空头	20120504	8588	1	0	0	0	2147468672	正常
20120504	8588	多头	20120507	8550	1	0	-190	-190	2147468544	正常
20120507	8550	空头	20120508	8492	1	0	290	290	2147468800	正常
20120508	8492	多头	20120509	8448	1	0	-220	-220	2147468544	正常
20120509	8448	空头	20120510	8448	1	0	0	0	2147468544	正常
20120510	8448	多头	20120511	8436	1	0	-60	-60	2147468544	正常
20120511	8436	空头	20120514	8330	1	0	530	530	2147469056	正常
20120514	8330	多头	20120515	8178	1	0	-760	-760	2147468288	正常
20120515	8178	空头	20120516	8130	1	0	240	240	2147468544	正常
20120516	8130	多头	20120517	8150	1	0	100	100	2147468672	正常
20120517	8150	空头	20120518	8200	1	0	-250	-250	2147468416	正常
20120518	8200	多头	20120521	8208	1	0	40	40	2147468416	正常
20120521	8208	空头	20120522	8220	1	0	-60	-60	2147468416	正常
20120522	8220	多头	20120523	8084	1	0	-680	-680	2147467776	正常
20120523	8084	空头	20120524	7988	1	0	480	480	2147468288	正常
20120524	7988	多头	20120525	8020	1	0	160	160	2147468416	正常
20120525	8020	空头	20120528	7998	1	0	110	110	2147468544	正常
20120528	7998	多头	20120529	7914	1	0	-420	-420	2147468160	正常
20120529	7914	空头	20120530	7980	1	0	-330	-330	2147467776	正常
20120530	7980	多头	20120531	7850	1	0	-650	-650	2147467136	正常
20120531	7850	空头	20120601	7736	1	0	570	570	2147467648	正常
20120601	7736	多头	20120604	7472	1	0	-1320	-1320	2147466368	正常
20120604	7472	空头	20120605	7206	1	0	1330	1330	2147467648	正常
20120605	7206	多头	20120606	7256	1	0	250	250	2147467904	正常
20120606	7256	空头	20120607	7328	1	0	-360	-360	2147467520	正常
20120607	7328	多头	20120608	7242	1	0	-430	-430	2147467136	正常
20120608	7242	空头	20120611	7148	1	0	470	470	2147467648	正常
20120611	7148	多头	20120612	7028	1	0	-600	-600	2147467008	正常
20120612	7028	空头	20120613	7030	1	0	-10	-10	2147467008	正常
20120613	7030	多头	20120614	7008	1	0	-110	-110	2147466880	正常
20120614	7008	空头	20120615	7106	1	0	-490	-490	2147466368	正常
20120615	7106	多头	20120618	7332	1	0	1130	1130	2147467520	正常
20120618	7332	空头	20120619	7270	1	0	310	310	2147467776	正常
20120619	7270	多头	20120620	7334	1	0	320	320	2147468032	正常
20120620	7334	空头	20120621	7150	1	0	920	920	2147468928	正常
20120621	7150	多头	20120625	7032	1	0	-590	-590	2147468288	正常
20120625	7032	空头	20120626	7102	1	0	-350	-350	2147467904	正常
20120626	7102	多头	20120627	7110	1	0	40	40	2147467904	正常
20120627	7110	空头	20120628	7150	1	0	-200	-200	2147467648	正常
20120628	7150	多头	20120629	7200	1	0	250	250	2147467904	正常
20120629	7200	空头	20120702	7538	1	0	-1690	-1690	2147466240	正常
20120702	7538	多头	20120703	7420	1	0	-590	-590	2147465600	正常
20120703	7420	空头	20120704	7630	1	0	-1050	-1050	2147464576	正常
20120704	7630	多头	20120705	7626	1	0	-20	-20	2147464576	正常
20120705	7626	空头	20120706	7682	1	0	-280	-280	2147464320	正常
20120706	7682	多头	20120709	7562	1	0	-600	-600	2147463680	正常
20120709	7562	空头	20120710	7572	1	0	-50	-50	2147463680	正常
20120710	7572	多头	20120711	7440	1	0	-660	-660	2147463040	正常
20120711	7440	空头	20120712	7520	1	0	-400	-400	2147462656	正常
20120712	7520	多头	20120713	7536	1	0	80	80	2147462784	正常
20120713	7536	空头	20120716	7726	1	0	-950	-950	2147461888	正常
20120716	7726	多头	20120717	7866	1	0	700	700	2147462528	正常
20120717	7866	空头	20120718	7748	1	0	590	590	2147463168	正常
20120718	7748	多头	20120719	7748	1	0	0	0	2147463168	正常
20120719	7748	空头	20120720	7890	1	0	-710	-710	2147462400	正常
20120720	7890	多头	20120723	7682	1	0	-1040	-1040	2147461376	正常
20120723	7682	空头	20120724	7456	1	0	1130	1130	2147462528	正常
20120724	7456	多头	20120725	7556	1	0	500	500	2147463040	正常
20120725	7556	空头	20120726	7602	1	0	-230	-230	2147462784	正常
20120726	7602	多头	20120727	7544	1	0	-290	-290	2147462528	正常
20120727	7544	空头	20120730	7672	1	0	-640	-640	2147461888	正常
20120730	7672	多头	20120731	7768	1	0	480	480	2147462400	正常
20120731	7768	空头	20120801	7750	1	0	90	90	2147462528	正常
20120801	7750	多头	20120802	7806	1	0	280	280	2147462784	正常
20120802	7806	空头	20120803	7786	1	0	100	100	2147462912	正常
20120803	7786	多头	20120806	7900	1	0	570	570	2147463424	正常
20120806	7900	空头	20120807	7944	1	0	-220	-220	2147463168	正常
20120807	7944	多头	20120808	7960	1	0	80	80	2147463296	正常
20120808	7960	空头	20120809	7946	1	0	70	70	2147463424	正常
20120809	7946	多头	20120810	7970	1	0	120	120	2147463552	正常
20120810	7970	空头	20120813	7900	1	0	350	350	2147463936	正常
20120813	7900	多头	20120814	7898	1	0	-10	-10	2147463936	正常
20120814	7898	空头	20120815	7850	1	0	240	240	2147464192	正常
20120815	7850	多头	20120816	7876	1	0	130	130	2147464320	正常
20120816	7876	空头	20120817	7938	1	0	-310	-310	2147464064	正常
20120817	7938	多头	20120820	7650	1	0	-1440	-1440	2147462656	正常
20120820	7650	空头	20120821	7880	1	0	-1150	-1150	2147461504	正常
20120821	7880	多头	20120822	7950	1	0	350	350	2147461888	正常
20120822	7950	空头	20120823	7934	1	0	80	80	2147462016	正常
20120823	7934	多头	20120824	7950	1	0	80	80	2147462144	正常
20120824	7950	空头	20120827	8100	1	0	-750	-750	2147461376	正常
20120827	8100	多头	20120828	8124	1	0	120	120	2147461504	正常
20120828	8124	空头	20120829	8090	1	0	170	170	2147461632	正常
20120829	8090	多头	20120830	8054	1	0	-180	-180	2147461504	正常
20120830	8054	空头	20120831	8072	1	0	-90	-90	2147461376	正常
20120831	8072	多头	20120903	8180	1	0	540	540	2147461888	正常
20120903	8180	空头	20120904	8200	1	0	-100	-100	2147461760	正常
20120904	8200	多头	20120905	8130	1	0	-350	-350	2147461376	正常
20120905	8130	空头	20120906	8150	1	0	-100	-100	2147461248	正常
20120906	8150	多头	20120907	8090	1	0	-300	-300	2147460992	正常
20120907	8090	空头	20120910	8200	1	0	-550	-550	2147460480	正常
20120910	8200	多头	20120911	8196	1	0	-20	-20	2147460480	正常
20120911	8196	空头	20120912	8210	1	0	-70	-70	2147460352	正常
20120912	8210	多头	20120913	8350	1	0	700	700	2147460992	正常
20120913	8350	空头	20120914	8820	1	0	-2350	-2350	2147458688	正常
20120914	8820	多头	20120917	7834	1	0	-4930	-4930	2147453696	正常
20120917	7834	空头	20120918	7748	1	0	430	430	2147454080	正常
20120918	7748	多头	20120919	7766	1	0	90	90	2147454208	正常
20120919	7766	空头	20120920	7700	1	0	330	330	2147454592	正常
20120920	7700	多头	20120921	7660	1	0	-200	-200	2147454336	正常
20120921	7660	空头	20120924	7550	1	0	550	550	2147454848	正常
20120924	7550	多头	20120925	7638	1	0	440	440	2147455232	正常
20120925	7638	空头	20120926	7490	1	0	740	740	2147456000	正常
20120926	7490	多头	20120927	7506	1	0	80	80	2147456128	正常
20120927	7506	空头	20120928	7530	1	0	-120	-120	2147456000	正常
20120928	7530	多头	20121008	7582	1	0	260	260	2147456256	正常
20121008	7582	空头	20121009	7496	1	0	430	430	2147456640	正常
20121009	7496	多头	20121010	7606	1	0	550	550	2147457152	正常
20121010	7606	空头	20121011	7574	1	0	160	160	2147457280	正常
20121011	7574	多头	20121012	7668	1	0	470	470	2147457792	正常
20121012	7668	空头	20121015	7550	1	0	590	590	2147458432	正常
20121015	7550	多头	20121016	7620	1	0	350	350	2147458816	正常
20121016	7620	空头	20121017	7688	1	0	-340	-340	2147458432	正常
20121017	7688	多头	20121018	7680	1	0	-40	-40	2147458432	正常
20121018	7680	空头	20121019	7654	1	0	130	130	2147458560	正常
20121019	7654	多头	20121022	7520	1	0	-670	-670	2147457920	正常
20121022	7520	空头	20121023	7560	1	0	-200	-200	2147457664	正常
20121023	7560	多头	20121024	7440	1	0	-600	-600	2147457024	正常
20121024	7440	空头	20121025	7554	1	0	-570	-570	2147456512	正常
20121025	7554	多头	20121026	7556	1	0	10	10	2147456512	正常
20121026	7556	空头	20121029	7550	1	0	30	30	2147456512	正常
20121029	7550	多头	20121030	7450	1	0	-500	-500	2147456000	正常
20121030	7450	空头	20121031	7450	1	0	0	0	2147456000	正常
20121031	7450	多头	20121101	7470	1	0	100	100	2147456128	正常
20121101	7470	空头	20121102	7536	1	0	-330	-330	2147455744	正常
20121102	7536	多头	20121105	7488	1	0	-240	-240	2147455488	正常
20121105	7488	空头	20121106	7462	1	0	130	130	2147455616	正常
20121106	7462	多头	20121107	7480	1	0	90	90	2147455744	正常
20121107	7480	空头	20121108	7470	1	0	50	50	2147455744	正常
20121108	7470	多头	20121109	7498	1	0	140	140	2147455872	正常
20121109	7498	空头	20121112	7464	1	0	170	170	2147456000	正常
20121112	7464	多头	20121113	7472	1	0	40	40	2147456000	正常
20121113	7472	空头	20121114	7424	1	0	240	240	2147456256	正常
20121114	7424	多头	20121115	7456	1	0	160	160	2147456384	正常
20121115	7456	空头	20121116	7406	1	0	250	250	2147456640	正常
20121116	7406	多头	20121119	7470	1	0	320	320	2147457024	正常
20121119	7470	空头	20121120	7490	1	0	-100	-100	2147456896	正常
20121120	7490	多头	20121121	7470	1	0	-100	-100	2147456768	正常
20121121	7470	空头	20121122	7516	1	0	-230	-230	2147456512	正常
20121122	7516	多头	20121123	7486	1	0	-150	-150	2147456384	正常
20121123	7486	空头	20121126	7500	1	0	-70	-70	2147456256	正常
20121126	7500	多头	20121127	7584	1	0	420	420	2147456640	正常
20121127	7584	空头	20121128	7576	1	0	40	40	2147456640	正常
20121128	7576	多头	20121129	7526	1	0	-250	-250	2147456384	正常
20121129	7526	空头	20121130	7576	1	0	-250	-250	2147456128	正常
20121130	7576	多头	20121203	7590	1	0	70	70	2147456256	正常
20121203	7590	空头	20121204	7646	1	0	-280	-280	2147456000	正常
20121204	7646	多头	20121205	7652	1	0	30	30	2147456000	正常
20121205	7652	空头	20121206	7716	1	0	-320	-320	2147455744	正常
20121206	7716	多头	20121207	7836	1	0	600	600	2147456384	正常
20121207	7836	空头	20121210	7998	1	0	-810	-810	2147455616	正常
20121210	7998	多头	20121211	8000	1	0	10	10	2147455616	正常
20121211	8000	空头	20121212	7978	1	0	110	110	2147455744	正常
20121212	7978	多头	20121213	7982	1	0	20	20	2147455744	正常
20121213	7982	空头	20121214	7880	1	0	510	510	2147456256	正常
20121214	7880	多头	20121217	7932	1	0	260	260	2147456512	正常
20121217	7932	空头	20121218	8088	1	0	-780	-780	2147455744	正常
20121218	8088	多头	20121219	8084	1	0	-20	-20	2147455744	正常
20121219	8084	空头	20121220	8094	1	0	-50	-50	2147455744	正常
20121220	8094	多头	20121221	8050	1	0	-220	-220	2147455488	正常
20121221	8050	空头	20121224	8068	1	0	-90	-90	2147455360	正常
20121224	8068	多头	20121225	8120	1	0	260	260	2147455616	正常
20121225	8120	空头	20121226	8178	1	0	-290	-290	2147455360	正常
20121226	8178	多头	20121227	8300	1	0	610	610	2147456000	正常
20121227	8300	空头	20121228	8308	1	0	-40	-40	2147456000	正常
20121228	8308	多头	20121231	8350	1	0	210	210	2147456256	正常
20121231	8350	空头	20130104	8522	1	0	-860	-860	2147455360	正常
20130104	8522	多头	20130107	8550	1	0	140	140	2147455488	正常
20130107	8550	空头	20130108	8612	1	0	-310	-310	2147455232	正常
20130108	8612	多头	20130109	8530	1	0	-410	-410	2147454848	正常
20130109	8530	空头	20130110	8470	1	0	300	300	2147455104	正常
20130110	8470	多头	20130111	8496	1	0	130	130	2147455232	正常
20130111	8496	空头	20130114	8330	1	0	830	830	2147456000	正常
20130114	8330	多头	20130115	8400	1	0	350	350	2147456384	正常
20130115	8400	空头	20130116	8250	1	0	750	750	2147457152	正常
20130116	8250	多头	20130117	8282	1	0	160	160	2147457280	正常
20130117	8282	空头	20130118	8324	1	0	-210	-210	2147457024	正常
20130118	8324	多头	20130121	8400	1	0	380	380	2147457408	正常
20130121	8400	空头	20130122	8380	1	0	100	100	2147457536	正常
20130122	8380	多头	20130123	8348	1	0	-160	-160	2147457408	正常
20130123	8348	空头	20130124	8300	1	0	240	240	2147457664	正常
20130124	8300	多头	20130125	8386	1	0	430	430	2147458048	正常
20130125	8386	空头	20130128	8402	1	0	-80	-80	2147457920	正常
20130128	8402	多头	20130129	8492	1	0	450	450	2147458432	正常
20130129	8492	空头	20130130	8530	1	0	-190	-190	2147458304	正常
20130130	8530	多头	20130131	8578	1	0	240	240	2147458560	正常
20130131	8578	空头	20130201	8556	1	0	110	110	2147458688	正常
20130201	8556	多头	20130204	8648	1	0	460	460	2147459200	正常
20130204	8648	空头	20130205	8758	1	0	-550	-550	2147458688	正常
20130205	8758	多头	20130206	8852	1	0	470	470	2147459200	正常
20130206	8852	空头	20130207	8854	1	0	-10	-10	2147459200	正常
20130207	8854	多头	20130208	9000	1	0	730	730	2147459968	正常
20130208	9000	空头	20130218	8998	1	0	10	10	2147459968	正常
20130218	8998	多头	20130219	8820	1	0	-890	-890	2147459072	正常
20130219	8820	空头	20130220	8822	1	0	-10	-10	2147459072	正常
20130220	8822	多头	20130221	8636	1	0	-930	-930	2147458176	正常
20130221	8636	空头	20130222	8532	1	0	520	520	2147458688	正常
20130222	8532	多头	20130225	8568	1	0	180	180	2147458816	正常
20130225	8568	空头	20130226	8476	1	0	460	460	2147459328	正常
20130226	8476	多头	20130227	8394	1	0	-410	-410	2147458944	正常
20130227	8394	空头	20130228	8400	1	0	-30	-30	2147458944	正常
20130228	8400	多头	20130301	8372	1	0	-140	-140	2147458816	正常
20130301	8372	空头	20130304	8130	1	0	1210	1210	2147459968	正常
20130304	8130	多头	20130305	8048	1	0	-410	-410	2147459584	正常
20130305	8048	空头	20130306	8154	1	0	-530	-530	2147459072	正常
20130306	8154	多头	20130307	8186	1	0	160	160	2147459200	正常
20130307	8186	空头	20130308	8192	1	0	-30	-30	2147459200	正常
20130308	8192	多头	20130311	8122	1	0	-350	-350	2147458816	正常
20130311	8122	空头	20130312	8150	1	0	-140	-140	2147458688	正常
20130312	8150	多头	20130313	8048	1	0	-510	-510	2147458176	正常
20130313	8048	空头	20130314	8028	1	0	100	100	2147458304	正常
20130314	8028	多头	20130315	8084	1	0	280	280	2147458560	正常
20130315	8084	空头	20130318	8196	1	0	-560	-560	2147458048	正常
20130318	8196	多头	20130319	8134	1	0	-310	-310	2147457792	正常
20130319	8134	空头	20130320	8012	1	0	610	610	2147458432	正常
20130320	8012	多头	20130321	8114	1	0	510	510	2147458944	正常
20130321	8114	空头	20130322	8040	1	0	370	370	2147459328	正常
20130322	8040	多头	20130325	7990	1	0	-250	-250	2147459072	正常
20130325	7990	空头	20130326	7956	1	0	170	170	2147459200	正常
20130326	7956	多头	20130327	7892	1	0	-320	-320	2147458816	正常
20130327	7892	空头	20130328	7776	1	0	580	580	2147459456	正常
20130328	7776	多头	20130329	7706	1	0	-350	-350	2147459072	正常
20130329	7706	空头	20130401	7756	1	0	-250	-250	2147458816	正常
20130401	7756	多头	20130402	7674	1	0	-410	-410	2147458432	正常
20130402	7674	空头	20130403	7830	1	0	-780	-780	2147457664	正常
20130403	7830	多头	20130408	7812	1	0	-90	-90	2147457536	正常
20130408	7812	空头	20130409	7960	1	0	-740	-740	2147456768	正常
20130409	7960	多头	20130410	7990	1	0	150	150	2147456896	正常
20130410	7990	空头	20130411	8088	1	0	-490	-490	2147456384	正常
20130411	8088	多头	20130412	8042	1	0	-230	-230	2147456128	正常
20130412	8042	空头	20130415	7950	1	0	460	460	2147456640	正常
20130415	7950	多头	20130416	7600	1	0	-1750	-1750	2147454848	正常
20130416	7600	空头	20130417	7744	1	0	-720	-720	2147454080	正常
20130417	7744	多头	20130418	7520	1	0	-1120	-1120	2147452928	正常
20130418	7520	空头	20130418	7520	1	0	0	0	2147452928	正常
