模型名称：数据导出
合约名称：PTA1309 
测试时间：2007-02-26 -- 2013-04-18
测试周期：日线
测试模式：实战模式
开仓时使用的资金比率：100%
最大开仓手数：1000
保证金比率：8%
单位：5吨/手
手续费：0圆/手
----------------------------------
  测试天数：		2243		  测试周期数：	1444
  指令总数：		1444		  平均交易周期：1
  初始资金：		2147483647		  最终权益：	2147462528
  总收益率(盈利/初始资金)：	-0.00%	  盈利：	-21119.00
  扣除最大盈利后收益率：	-0.00%
  扣除最大亏损后收益率：	-0.00%

  可靠性(胜率)：	49.79%		  成交额：	120564400
  期望收益(平均R乘数)：	0.00R		  总手续费：	0

  总交易次数：		1444		
  盈利次数比例：	48.75%		  亏损次数比例：	50.14%
  平均利润率：		-0.00%		  平均每次盈利：	-15
  标准离差率：		-4873.0%		  标准离差：		667.16
  多头次数：		722		  空头次数：		721
  多头盈利次数：	350		  空头盈利次数：	354

  盈利次数：		704		  亏损次数：	724
  总盈利：		298580(0.01%)	  总亏损：	-318350(-0.01%)
  平均盈利率：		424(0.00%)	  平均亏损率：	-440(-0.00%)
  最大盈利额：		5940(0.00%)	  最大亏损额：	-7590(-0.00%)
  平均盈利周期：	1		  平均亏损周期：	1
  最大盈利周期：	1		  最大亏损周期：	1
  最大连续盈利次数：	11		  最大连续亏损次数：	9
  最大连续盈利：	9750(0.00%)	  最大连续亏损：	-8880(-0.00%)

  空仓总时间：		0		  最长空仓时间：	0
  空仓时间/总时间：	0.00%


开仓时间	开仓价格	交易类型	平仓时间	平仓价格	手数	手续费	盈利	扣除手续费后盈利	总资金	平仓类型
20100224	8730	多头	20100225	8766	1	0	180	180	2147467392	正常
20100225	8766	空头	20100226	8664	1	0	510	510	2147467904	正常
20100226	8664	多头	20100301	8744	1	0	400	400	2147468288	正常
20100301	8744	空头	20100302	8652	1	0	460	460	2147468800	正常
20100302	8652	多头	20100303	8638	1	0	-70	-70	2147468672	正常
20100303	8638	空头	20100304	8578	1	0	300	300	2147468928	正常
20100304	8578	多头	20100305	8550	1	0	-140	-140	2147468800	正常
20100305	8550	空头	20100308	8690	1	0	-700	-700	2147468160	正常
20100308	8690	多头	20100309	8708	1	0	90	90	2147468288	正常
20100309	8708	空头	20100310	8728	1	0	-100	-100	2147468160	正常
20100310	8728	多头	20100311	8686	1	0	-210	-210	2147467904	正常
20100311	8686	空头	20100312	8596	1	0	450	450	2147468416	正常
20100312	8596	多头	20100315	8574	1	0	-110	-110	2147468288	正常
20100315	8574	空头	20100316	8380	1	0	970	970	2147469312	正常
20100316	8380	多头	20100317	8510	1	0	650	650	2147469952	正常
20100317	8510	空头	20100318	8574	1	0	-320	-320	2147469568	正常
20100318	8574	多头	20100319	8506	1	0	-340	-340	2147469184	正常
20100319	8506	空头	20100322	8500	1	0	30	30	2147469184	正常
20100322	8500	多头	20100323	8496	1	0	-20	-20	2147469184	正常
20100323	8496	空头	20100324	8450	1	0	230	230	2147469440	正常
20100324	8450	多头	20100325	8488	1	0	190	190	2147469568	正常
20100325	8488	空头	20100326	8582	1	0	-470	-470	2147469056	正常
20100326	8582	多头	20100329	8664	1	0	410	410	2147469440	正常
20100329	8664	空头	20100330	8676	1	0	-60	-60	2147469440	正常
20100330	8676	多头	20100331	8636	1	0	-200	-200	2147469184	正常
20100331	8636	空头	20100401	8650	1	0	-70	-70	2147469056	正常
20100401	8650	多头	20100402	8696	1	0	230	230	2147469312	正常
20100402	8696	空头	20100406	8766	1	0	-350	-350	2147468928	正常
20100406	8766	多头	20100407	8748	1	0	-90	-90	2147468800	正常
20100407	8748	空头	20100408	8710	1	0	190	190	2147468928	正常
20100408	8710	多头	20100409	8676	1	0	-170	-170	2147468800	正常
20100409	8676	空头	20100412	8714	1	0	-190	-190	2147468672	正常
20100412	8714	多头	20100413	8658	1	0	-280	-280	2147468416	正常
20100413	8658	空头	20100414	8666	1	0	-40	-40	2147468416	正常
20100414	8666	多头	20100415	8712	1	0	230	230	2147468672	正常
20100415	8712	空头	20100416	8666	1	0	230	230	2147468928	正常
20100416	8666	多头	20100419	8556	1	0	-550	-550	2147468416	正常
20100419	8556	空头	20100420	8552	1	0	20	20	2147468416	正常
20100420	8552	多头	20100421	8570	1	0	90	90	2147468544	正常
20100421	8570	空头	20100422	8560	1	0	50	50	2147468544	正常
20100422	8560	多头	20100423	8576	1	0	80	80	2147468672	正常
20100423	8576	空头	20100426	8606	1	0	-150	-150	2147468544	正常
20100426	8606	多头	20100427	8540	1	0	-330	-330	2147468160	正常
20100427	8540	空头	20100428	8438	1	0	510	510	2147468672	正常
20100428	8438	多头	20100429	8450	1	0	60	60	2147468672	正常
20100429	8450	空头	20100430	8436	1	0	70	70	2147468800	正常
20100430	8436	多头	20100504	8404	1	0	-160	-160	2147468672	正常
20100504	8404	空头	20100505	8284	1	0	600	600	2147469312	正常
20100505	8284	多头	20100506	8278	1	0	-30	-30	2147469312	正常
20100506	8278	空头	20100507	8150	1	0	640	640	2147469952	正常
20100507	8150	多头	20100510	8102	1	0	-240	-240	2147469696	正常
20100510	8102	空头	20100511	8134	1	0	-160	-160	2147469568	正常
20100511	8134	多头	20100512	8144	1	0	50	50	2147469568	正常
20100512	8144	空头	20100513	8118	1	0	130	130	2147469696	正常
20100513	8118	多头	20100514	8010	1	0	-540	-540	2147469184	正常
20100514	8010	空头	20100517	7746	1	0	1320	1320	2147470464	正常
20100517	7746	多头	20100518	7638	1	0	-540	-540	2147469952	正常
20100518	7638	空头	20100519	7636	1	0	10	10	2147469952	正常
20100519	7636	多头	20100520	7648	1	0	60	60	2147469952	正常
20100520	7648	空头	20100521	7526	1	0	610	610	2147470592	正常
20100521	7526	多头	20100524	7584	1	0	290	290	2147470848	正常
20100524	7584	空头	20100525	7506	1	0	390	390	2147471232	正常
20100525	7506	多头	20100526	7426	1	0	-400	-400	2147470848	正常
20100526	7426	空头	20100527	7532	1	0	-530	-530	2147470336	正常
20100527	7532	多头	20100528	7646	1	0	570	570	2147470848	正常
20100528	7646	空头	20100531	7688	1	0	-210	-210	2147470592	正常
20100531	7688	多头	20100601	7610	1	0	-390	-390	2147470208	正常
20100601	7610	空头	20100602	7484	1	0	630	630	2147470848	正常
20100602	7484	多头	20100603	7500	1	0	80	80	2147470976	正常
20100603	7500	空头	20100604	7448	1	0	260	260	2147471232	正常
20100604	7448	多头	20100607	7150	1	0	-1490	-1490	2147469696	正常
20100607	7150	空头	20100608	7130	1	0	100	100	2147469824	正常
20100608	7130	多头	20100609	7216	1	0	430	430	2147470208	正常
20100609	7216	空头	20100610	7288	1	0	-360	-360	2147469824	正常
20100610	7288	多头	20100611	7298	1	0	50	50	2147469824	正常
20100611	7298	空头	20100617	7396	1	0	-490	-490	2147469312	正常
20100617	7396	多头	20100618	7348	1	0	-240	-240	2147469056	正常
20100618	7348	空头	20100621	7546	1	0	-990	-990	2147468032	正常
20100621	7546	多头	20100622	7474	1	0	-360	-360	2147467648	正常
20100622	7474	空头	20100623	7440	1	0	170	170	2147467776	正常
20100623	7440	多头	20100624	7448	1	0	40	40	2147467776	正常
20100624	7448	空头	20100625	7430	1	0	90	90	2147467904	正常
20100625	7430	多头	20100628	7478	1	0	240	240	2147468160	正常
20100628	7478	空头	20100629	7420	1	0	290	290	2147468416	正常
20100629	7420	多头	20100630	7286	1	0	-670	-670	2147467776	正常
20100630	7286	空头	20100701	7252	1	0	170	170	2147467904	正常
20100701	7252	多头	20100702	7206	1	0	-230	-230	2147467648	正常
20100702	7206	空头	20100705	7240	1	0	-170	-170	2147467520	正常
20100705	7240	多头	20100706	7186	1	0	-270	-270	2147467264	正常
20100706	7186	空头	20100707	7212	1	0	-130	-130	2147467136	正常
20100707	7212	多头	20100708	7294	1	0	410	410	2147467520	正常
20100708	7294	空头	20100709	7298	1	0	-20	-20	2147467520	正常
20100709	7298	多头	20100712	7312	1	0	70	70	2147467648	正常
20100712	7312	空头	20100713	7192	1	0	600	600	2147468288	正常
20100713	7192	多头	20100714	7194	1	0	10	10	2147468288	正常
20100714	7194	空头	20100715	7122	1	0	360	360	2147468672	正常
20100715	7122	多头	20100716	7010	1	0	-560	-560	2147468160	正常
20100716	7010	空头	20100719	7066	1	0	-280	-280	2147467904	正常
20100719	7066	多头	20100720	7108	1	0	210	210	2147468160	正常
20100720	7108	空头	20100721	7126	1	0	-90	-90	2147468032	正常
20100721	7126	多头	20100722	7142	1	0	80	80	2147468160	正常
20100722	7142	空头	20100723	7228	1	0	-430	-430	2147467776	正常
20100723	7228	多头	20100726	7280	1	0	260	260	2147468032	正常
20100726	7280	空头	20100727	7268	1	0	60	60	2147468032	正常
20100727	7268	多头	20100728	7240	1	0	-140	-140	2147467904	正常
20100728	7240	空头	20100729	7244	1	0	-20	-20	2147467904	正常
20100729	7244	多头	20100730	7246	1	0	10	10	2147467904	正常
20100730	7246	空头	20100802	7344	1	0	-490	-490	2147467392	正常
20100802	7344	多头	20100803	7410	1	0	330	330	2147467776	正常
20100803	7410	空头	20100804	7384	1	0	130	130	2147467904	正常
20100804	7384	多头	20100805	7360	1	0	-120	-120	2147467776	正常
20100805	7360	空头	20100806	7266	1	0	470	470	2147468288	正常
20100806	7266	多头	20100809	7336	1	0	350	350	2147468672	正常
20100809	7336	空头	20100810	7356	1	0	-100	-100	2147468544	正常
20100810	7356	多头	20100811	7320	1	0	-180	-180	2147468416	正常
20100811	7320	空头	20100812	7256	1	0	320	320	2147468800	正常
20100812	7256	多头	20100813	7298	1	0	210	210	2147469056	正常
20100813	7298	空头	20100816	7440	1	0	-710	-710	2147468288	正常
20100816	7440	多头	20100817	7458	1	0	90	90	2147468416	正常
20100817	7458	空头	20100818	7510	1	0	-260	-260	2147468160	正常
20100818	7510	多头	20100819	7480	1	0	-150	-150	2147468032	正常
20100819	7480	空头	20100820	7462	1	0	90	90	2147468160	正常
20100820	7462	多头	20100823	7380	1	0	-410	-410	2147467776	正常
20100823	7380	空头	20100824	7254	1	0	630	630	2147468416	正常
20100824	7254	多头	20100825	7288	1	0	170	170	2147468544	正常
20100825	7288	空头	20100826	7376	1	0	-440	-440	2147468160	正常
20100826	7376	多头	20100827	7348	1	0	-140	-140	2147468032	正常
20100827	7348	空头	20100830	7432	1	0	-420	-420	2147467648	正常
20100830	7432	多头	20100831	7320	1	0	-560	-560	2147467136	正常
20100831	7320	空头	20100901	7350	1	0	-150	-150	2147467008	正常
20100901	7350	多头	20100902	7392	1	0	210	210	2147467264	正常
20100902	7392	空头	20100903	7370	1	0	110	110	2147467392	正常
20100903	7370	多头	20100906	7406	1	0	180	180	2147467520	正常
20100906	7406	空头	20100907	7408	1	0	-10	-10	2147467520	正常
20100907	7408	多头	20100908	7468	1	0	300	300	2147467776	正常
20100908	7468	空头	20100909	7474	1	0	-30	-30	2147467776	正常
20100909	7474	多头	20100910	7500	1	0	130	130	2147467904	正常
20100910	7500	空头	20100913	7470	1	0	150	150	2147468032	正常
20100913	7470	多头	20100914	7448	1	0	-110	-110	2147467904	正常
20100914	7448	空头	20100915	8432	1	0	-4920	-4920	2147463040	正常
20100915	8432	多头	20100916	8478	1	0	230	230	2147463296	正常
20100916	8478	空头	20100917	8424	1	0	270	270	2147463552	正常
20100917	8424	多头	20100920	8498	1	0	370	370	2147463936	正常
20100920	8498	空头	20100921	8472	1	0	130	130	2147464064	正常
20100921	8472	多头	20100927	8654	1	0	910	910	2147464960	正常
20100927	8654	空头	20100928	8678	1	0	-120	-120	2147464832	正常
20100928	8678	多头	20100929	8600	1	0	-390	-390	2147464448	正常
20100929	8600	空头	20100930	8620	1	0	-100	-100	2147464320	正常
20100930	8620	多头	20101008	8744	1	0	620	620	2147464960	正常
20101008	8744	空头	20101011	8928	1	0	-920	-920	2147464064	正常
20101011	8928	多头	20101012	8960	1	0	160	160	2147464192	正常
20101012	8960	空头	20101013	9000	1	0	-200	-200	2147463936	正常
20101013	9000	多头	20101014	9068	1	0	340	340	2147464320	正常
20101014	9068	空头	20101015	9108	1	0	-200	-200	2147464064	正常
20101015	9108	多头	20101018	9020	1	0	-440	-440	2147463680	正常
20101018	9020	空头	20101019	9080	1	0	-300	-300	2147463424	正常
20101019	9080	多头	20101020	8936	1	0	-720	-720	2147462656	正常
20101020	8936	空头	20101021	8996	1	0	-300	-300	2147462400	正常
20101021	8996	多头	20101022	8978	1	0	-90	-90	2147462272	正常
20101022	8978	空头	20101025	9236	1	0	-1290	-1290	2147460992	正常
20101025	9236	多头	20101026	9314	1	0	390	390	2147461376	正常
20101026	9314	空头	20101027	9316	1	0	-10	-10	2147461376	正常
20101027	9316	多头	20101028	9310	1	0	-30	-30	2147461376	正常
20101028	9310	空头	20101029	9288	1	0	110	110	2147461504	正常
20101029	9288	多头	20101101	9420	1	0	660	660	2147462144	正常
20101101	9420	空头	20101102	9440	1	0	-100	-100	2147462016	正常
20101102	9440	多头	20101103	9442	1	0	10	10	2147462016	正常
20101103	9442	空头	20101104	9762	1	0	-1600	-1600	2147460352	正常
20101104	9762	多头	20101105	10164	1	0	2010	2010	2147462400	正常
20101105	10164	空头	20101108	10730	1	0	-2830	-2830	2147459584	正常
20101108	10730	多头	20101110	11268	1	0	2690	2690	2147462272	正常
20101110	11268	空头	20101111	12000	1	0	-3660	-3660	2147458560	正常
20101111	12000	多头	20101112	10966	1	0	-5170	-5170	2147453440	正常
20101112	10966	空头	20101115	10478	1	0	2440	2440	2147455872	正常
20101115	10478	多头	20101116	10658	1	0	900	900	2147456768	正常
20101116	10658	空头	20101117	10180	1	0	2390	2390	2147459200	正常
20101117	10180	多头	20101118	10688	1	0	2540	2540	2147461760	正常
20101118	10688	空头	20101119	10428	1	0	1300	1300	2147463040	正常
20101119	10428	多头	20101122	10270	1	0	-790	-790	2147462272	正常
20101122	10270	空头	20101123	10146	1	0	620	620	2147462912	正常
20101123	10146	多头	20101124	9974	1	0	-860	-860	2147462016	正常
20101124	9974	空头	20101125	10052	1	0	-390	-390	2147461632	正常
20101125	10052	多头	20101126	9840	1	0	-1060	-1060	2147460608	正常
20101126	9840	空头	20101129	9624	1	0	1080	1080	2147461632	正常
20101129	9624	多头	20101130	9580	1	0	-220	-220	2147461376	正常
20101130	9580	空头	20101201	9550	1	0	150	150	2147461504	正常
20101201	9550	多头	20101202	9750	1	0	1000	1000	2147462528	正常
20101202	9750	空头	20101203	9790	1	0	-200	-200	2147462272	正常
20101203	9790	多头	20101206	9884	1	0	470	470	2147462784	正常
20101206	9884	空头	20101207	9800	1	0	420	420	2147463168	正常
20101207	9800	多头	20101208	9806	1	0	30	30	2147463168	正常
20101208	9806	空头	20101209	9846	1	0	-200	-200	2147462912	正常
20101209	9846	多头	20101210	9778	1	0	-340	-340	2147462528	正常
20101210	9778	空头	20101213	10168	1	0	-1950	-1950	2147460608	正常
20101213	10168	多头	20101214	10134	1	0	-170	-170	2147460480	正常
20101214	10134	空头	20101215	10156	1	0	-110	-110	2147460352	正常
20101215	10156	多头	20101216	10016	1	0	-700	-700	2147459712	正常
20101216	10016	空头	20101217	10052	1	0	-180	-180	2147459584	正常
20101217	10052	多头	20101220	10230	1	0	890	890	2147460480	正常
20101220	10230	空头	20101221	10230	1	0	0	0	2147460480	正常
20101221	10230	多头	20101222	10300	1	0	350	350	2147460864	正常
20101222	10300	空头	20101223	10242	1	0	290	290	2147461120	正常
20101223	10242	多头	20101224	10506	1	0	1320	1320	2147462400	正常
20101224	10506	空头	20101227	10650	1	0	-720	-720	2147461632	正常
20101227	10650	多头	20101228	10648	1	0	-10	-10	2147461632	正常
20101228	10648	空头	20101229	10550	1	0	490	490	2147462144	正常
20101229	10550	多头	20101230	10596	1	0	230	230	2147462400	正常
20101230	10596	空头	20101231	10626	1	0	-150	-150	2147462272	正常
20101231	10626	多头	20110104	10860	1	0	1170	1170	2147463424	正常
20110104	10860	空头	20110105	10848	1	0	60	60	2147463424	正常
20110105	10848	多头	20110106	11018	1	0	850	850	2147464320	正常
20110106	11018	空头	20110107	10912	1	0	530	530	2147464832	正常
20110107	10912	多头	20110110	10778	1	0	-670	-670	2147464192	正常
20110110	10778	空头	20110111	10816	1	0	-190	-190	2147464064	正常
20110111	10816	多头	20110112	10906	1	0	450	450	2147464576	正常
20110112	10906	空头	20110113	11028	1	0	-610	-610	2147463936	正常
20110113	11028	多头	20110114	11058	1	0	150	150	2147464064	正常
20110114	11058	空头	20110117	11088	1	0	-150	-150	2147463936	正常
20110117	11088	多头	20110118	11192	1	0	520	520	2147464448	正常
20110118	11192	空头	20110119	11228	1	0	-180	-180	2147464320	正常
20110119	11228	多头	20110120	11184	1	0	-220	-220	2147464064	正常
20110120	11184	空头	20110121	11204	1	0	-100	-100	2147463936	正常
20110121	11204	多头	20110124	11784	1	0	2900	2900	2147466880	正常
20110124	11784	空头	20110125	11964	1	0	-900	-900	2147465984	正常
20110125	11964	多头	20110126	11682	1	0	-1410	-1410	2147464576	正常
20110126	11682	空头	20110127	11836	1	0	-770	-770	2147463808	正常
20110127	11836	多头	20110128	11690	1	0	-730	-730	2147463040	正常
20110128	11690	空头	20110131	12108	1	0	-2090	-2090	2147460992	正常
20110131	12108	多头	20110201	12210	1	0	510	510	2147461504	正常
20110201	12210	空头	20110209	12238	1	0	-140	-140	2147461376	正常
20110209	12238	多头	20110210	12350	1	0	560	560	2147461888	正常
20110210	12350	空头	20110211	12416	1	0	-330	-330	2147461504	正常
20110211	12416	多头	20110214	12296	1	0	-600	-600	2147460864	正常
20110214	12296	空头	20110215	12508	1	0	-1060	-1060	2147459840	正常
20110215	12508	多头	20110216	12394	1	0	-570	-570	2147459328	正常
20110216	12394	空头	20110217	12434	1	0	-200	-200	2147459072	正常
20110217	12434	多头	20110218	12400	1	0	-170	-170	2147458944	正常
20110218	12400	空头	20110221	12088	1	0	1560	1560	2147460480	正常
20110221	12088	多头	20110222	12242	1	0	770	770	2147461248	正常
20110222	12242	空头	20110223	11978	1	0	1320	1320	2147462528	正常
20110223	11978	多头	20110224	11922	1	0	-280	-280	2147462272	正常
20110224	11922	空头	20110225	11668	1	0	1270	1270	2147463552	正常
20110225	11668	多头	20110228	11984	1	0	1580	1580	2147465088	正常
20110228	11984	空头	20110301	12116	1	0	-660	-660	2147464448	正常
20110301	12116	多头	20110302	12104	1	0	-60	-60	2147464448	正常
20110302	12104	空头	20110303	12350	1	0	-1230	-1230	2147463168	正常
20110303	12350	多头	20110304	12108	1	0	-1210	-1210	2147462016	正常
20110304	12108	空头	20110307	12050	1	0	290	290	2147462272	正常
20110307	12050	多头	20110308	11900	1	0	-750	-750	2147461504	正常
20110308	11900	空头	20110309	11698	1	0	1010	1010	2147462528	正常
20110309	11698	多头	20110310	11494	1	0	-1020	-1020	2147461504	正常
20110310	11494	空头	20110311	11216	1	0	1390	1390	2147462912	正常
20110311	11216	多头	20110314	11342	1	0	630	630	2147463552	正常
20110314	11342	空头	20110315	11100	1	0	1210	1210	2147464704	正常
20110315	11100	多头	20110316	11070	1	0	-150	-150	2147464576	正常
20110316	11070	空头	20110317	11260	1	0	-950	-950	2147463680	正常
20110317	11260	多头	20110318	11544	1	0	1420	1420	2147465088	正常
20110318	11544	空头	20110321	11654	1	0	-550	-550	2147464576	正常
20110321	11654	多头	20110322	11548	1	0	-530	-530	2147464064	正常
20110322	11548	空头	20110323	11618	1	0	-350	-350	2147463680	正常
20110323	11618	多头	20110324	11696	1	0	390	390	2147464064	正常
20110324	11696	空头	20110325	11658	1	0	190	190	2147464192	正常
20110325	11658	多头	20110328	11496	1	0	-810	-810	2147463424	正常
20110328	11496	空头	20110329	11176	1	0	1600	1600	2147464960	正常
20110329	11176	多头	20110330	11184	1	0	40	40	2147464960	正常
20110330	11184	空头	20110331	11100	1	0	420	420	2147465344	正常
20110331	11100	多头	20110401	10980	1	0	-600	-600	2147464704	正常
20110401	10980	空头	20110406	10750	1	0	1150	1150	2147465856	正常
20110406	10750	多头	20110407	10734	1	0	-80	-80	2147465728	正常
20110407	10734	空头	20110408	10882	1	0	-740	-740	2147464960	正常
20110408	10882	多头	20110411	11208	1	0	1630	1630	2147466624	正常
20110411	11208	空头	20110412	10936	1	0	1360	1360	2147468032	正常
20110412	10936	多头	20110413	10720	1	0	-1080	-1080	2147467008	正常
20110413	10720	空头	20110414	10768	1	0	-240	-240	2147466752	正常
20110414	10768	多头	20110415	10714	1	0	-270	-270	2147466496	正常
20110415	10714	空头	20110418	10578	1	0	680	680	2147467136	正常
20110418	10578	多头	20110419	10448	1	0	-650	-650	2147466496	正常
20110419	10448	空头	20110420	10398	1	0	250	250	2147466752	正常
20110420	10398	多头	20110421	10512	1	0	570	570	2147467264	正常
20110421	10512	空头	20110422	10532	1	0	-100	-100	2147467136	正常
20110422	10532	多头	20110425	10510	1	0	-110	-110	2147467008	正常
20110425	10510	空头	20110426	10204	1	0	1530	1530	2147468544	正常
20110426	10204	多头	20110427	10218	1	0	70	70	2147468672	正常
20110427	10218	空头	20110428	10290	1	0	-360	-360	2147468288	正常
20110428	10290	多头	20110429	10276	1	0	-70	-70	2147468160	正常
20110429	10276	空头	20110503	10330	1	0	-270	-270	2147467904	正常
20110503	10330	多头	20110504	10328	1	0	-10	-10	2147467904	正常
20110504	10328	空头	20110505	10050	1	0	1390	1390	2147469312	正常
20110505	10050	多头	20110506	9680	1	0	-1850	-1850	2147467520	正常
20110506	9680	空头	20110509	9666	1	0	70	70	2147467648	正常
20110509	9666	多头	20110510	9666	1	0	0	0	2147467648	正常
20110510	9666	空头	20110511	9750	1	0	-420	-420	2147467264	正常
20110511	9750	多头	20110512	9498	1	0	-1260	-1260	2147465984	正常
20110512	9498	空头	20110513	9520	1	0	-110	-110	2147465856	正常
20110513	9520	多头	20110516	9480	1	0	-200	-200	2147465600	正常
20110516	9480	空头	20110517	9588	1	0	-540	-540	2147465088	正常
20110517	9588	多头	20110518	9620	1	0	160	160	2147465216	正常
20110518	9620	空头	20110519	9692	1	0	-360	-360	2147464832	正常
20110519	9692	多头	20110520	9638	1	0	-270	-270	2147464576	正常
20110520	9638	空头	20110523	9700	1	0	-310	-310	2147464320	正常
20110523	9700	多头	20110524	9554	1	0	-730	-730	2147463552	正常
20110524	9554	空头	20110525	9566	1	0	-60	-60	2147463552	正常
20110525	9566	多头	20110526	9706	1	0	700	700	2147464192	正常
20110526	9706	空头	20110527	9720	1	0	-70	-70	2147464064	正常
20110527	9720	多头	20110530	9798	1	0	390	390	2147464448	正常
20110530	9798	空头	20110531	9796	1	0	10	10	2147464448	正常
20110531	9796	多头	20110601	9860	1	0	320	320	2147464704	正常
20110601	9860	空头	20110602	9658	1	0	1010	1010	2147465728	正常
20110602	9658	多头	20110603	9754	1	0	480	480	2147466240	正常
20110603	9754	空头	20110607	9712	1	0	210	210	2147466496	正常
20110607	9712	多头	20110608	9636	1	0	-380	-380	2147466112	正常
20110608	9636	空头	20110609	9632	1	0	20	20	2147466112	正常
20110609	9632	多头	20110610	9544	1	0	-440	-440	2147465728	正常
20110610	9544	空头	20110613	9448	1	0	480	480	2147466240	正常
20110613	9448	多头	20110614	9430	1	0	-90	-90	2147466112	正常
20110614	9430	空头	20110615	9492	1	0	-310	-310	2147465856	正常
20110615	9492	多头	20110616	9412	1	0	-400	-400	2147465472	正常
20110616	9412	空头	20110617	9396	1	0	80	80	2147465600	正常
20110617	9396	多头	20110620	9388	1	0	-40	-40	2147465600	正常
20110620	9388	空头	20110621	9350	1	0	190	190	2147465728	正常
20110621	9350	多头	20110622	9300	1	0	-250	-250	2147465472	正常
20110622	9300	空头	20110623	9172	1	0	640	640	2147466112	正常
20110623	9172	多头	20110624	9078	1	0	-470	-470	2147465600	正常
20110624	9078	空头	20110627	8998	1	0	400	400	2147465984	正常
20110627	8998	多头	20110628	8856	1	0	-710	-710	2147465216	正常
20110628	8856	空头	20110629	8848	1	0	40	40	2147465216	正常
20110629	8848	多头	20110630	8908	1	0	300	300	2147465472	正常
20110630	8908	空头	20110701	8854	1	0	270	270	2147465728	正常
20110701	8854	多头	20110704	9050	1	0	980	980	2147466752	正常
20110704	9050	空头	20110705	8978	1	0	360	360	2147467136	正常
20110705	8978	多头	20110706	8980	1	0	10	10	2147467136	正常
20110706	8980	空头	20110707	9014	1	0	-170	-170	2147467008	正常
20110707	9014	多头	20110708	9080	1	0	330	330	2147467392	正常
20110708	9080	空头	20110711	8984	1	0	480	480	2147467904	正常
20110711	8984	多头	20110712	8840	1	0	-720	-720	2147467136	正常
20110712	8840	空头	20110713	9194	1	0	-1770	-1770	2147465344	正常
20110713	9194	多头	20110714	9236	1	0	210	210	2147465600	正常
20110714	9236	空头	20110715	9218	1	0	90	90	2147465728	正常
20110715	9218	多头	20110718	9294	1	0	380	380	2147466112	正常
20110718	9294	空头	20110719	9216	1	0	390	390	2147466496	正常
20110719	9216	多头	20110720	9338	1	0	610	610	2147467136	正常
20110720	9338	空头	20110721	9370	1	0	-160	-160	2147467008	正常
20110721	9370	多头	20110722	9380	1	0	50	50	2147467008	正常
20110722	9380	空头	20110725	9452	1	0	-360	-360	2147466624	正常
20110725	9452	多头	20110726	9420	1	0	-160	-160	2147466496	正常
20110726	9420	空头	20110727	9460	1	0	-200	-200	2147466240	正常
20110727	9460	多头	20110728	9354	1	0	-530	-530	2147465728	正常
20110728	9354	空头	20110729	9314	1	0	200	200	2147465984	正常
20110729	9314	多头	20110801	9528	1	0	1070	1070	2147467008	正常
20110801	9528	空头	20110802	9606	1	0	-390	-390	2147466624	正常
20110802	9606	多头	20110803	9650	1	0	220	220	2147466880	正常
20110803	9650	空头	20110804	9650	1	0	0	0	2147466880	正常
20110804	9650	多头	20110805	9560	1	0	-450	-450	2147466368	正常
20110805	9560	空头	20110808	9590	1	0	-150	-150	2147466240	正常
20110808	9590	多头	20110809	9450	1	0	-700	-700	2147465600	正常
20110809	9450	空头	20110810	9500	1	0	-250	-250	2147465344	正常
20110810	9500	多头	20110811	9616	1	0	580	580	2147465984	正常
20110811	9616	空头	20110812	9732	1	0	-580	-580	2147465344	正常
20110812	9732	多头	20110815	9936	1	0	1020	1020	2147466368	正常
20110815	9936	空头	20110816	9836	1	0	500	500	2147466880	正常
20110816	9836	多头	20110817	10024	1	0	940	940	2147467776	正常
20110817	10024	空头	20110818	10112	1	0	-440	-440	2147467392	正常
20110818	10112	多头	20110819	10008	1	0	-520	-520	2147466880	正常
20110819	10008	空头	20110822	10144	1	0	-680	-680	2147466240	正常
20110822	10144	多头	20110823	10184	1	0	200	200	2147466496	正常
20110823	10184	空头	20110824	10200	1	0	-80	-80	2147466368	正常
20110824	10200	多头	20110825	10168	1	0	-160	-160	2147466240	正常
20110825	10168	空头	20110826	10100	1	0	340	340	2147466624	正常
20110826	10100	多头	20110829	10120	1	0	100	100	2147466752	正常
20110829	10120	空头	20110830	10280	1	0	-800	-800	2147465984	正常
20110830	10280	多头	20110831	10300	1	0	100	100	2147466112	正常
20110831	10300	空头	20110901	10298	1	0	10	10	2147466112	正常
20110901	10298	多头	20110902	10378	1	0	400	400	2147466496	正常
20110902	10378	空头	20110905	10490	1	0	-560	-560	2147465984	正常
20110905	10490	多头	20110906	10520	1	0	150	150	2147466112	正常
20110906	10520	空头	20110907	10548	1	0	-140	-140	2147465984	正常
20110907	10548	多头	20110908	10580	1	0	160	160	2147466112	正常
20110908	10580	空头	20110909	10616	1	0	-180	-180	2147465984	正常
20110909	10616	多头	20110913	10750	1	0	670	670	2147466624	正常
20110913	10750	空头	20110914	10780	1	0	-150	-150	2147466496	正常
20110914	10780	多头	20110915	10650	1	0	-650	-650	2147465856	正常
20110915	10650	空头	20110916	10256	1	0	1970	1970	2147467776	正常
20110916	10256	多头	20110919	9700	1	0	-2780	-2780	2147464960	正常
20110919	9700	空头	20110920	9656	1	0	220	220	2147465216	正常
20110920	9656	多头	20110921	9628	1	0	-140	-140	2147465088	正常
